,domestic,commercial,public
0,0,0,83.318875
1,0,0,70.52716000000001
2,0,0,59.322333333333304
3,0,0,49.4944761904761
4,0,0,50.2108181818181
5,0,0,36.4979047619047
6,0,0,52.441076923076906
7,0,0,76.93591304347821
8,0,0,4.627
9,0,0,14.67
10,0,0,8.838000000000001
11,0,0,28.678185185185097
12,0,0,28.5327407407407
13,0,0,8.717
14,0,0,14.912999999999998
15,0,0,12.282
16,0,0,8.72
17,0,0,9.981
18,0,0,20.738
19,0,0,67.787
20,0,0,79.69500000000001
21,0,0,69.711
22,0,0,41.756
23,0,0,46.875
24,0,0,62.492
25,0,0,51.337
26,0,0,10.508
27,0,0,16.91
28,0,0,50.2108181818181
29,0,0,36.4979047619047
30,0,0,52.441076923076906
31,0,0,76.93591304347821
32,0,0,4.755
33,0,0,9.712
34,0,0,5.784
35,0,0,5.649
36,0,0,11.797
37,0,0,14.372
38,0,0,16.674999999999997
39,0,0,16.761000000000003
40,0,0,15.58
41,0,0,16.556
42,0,0,34.484
43,0,0,78.384
44,0,0,54.449999999999996
45,0,0,76.55099999999999
46,0,0,73.726
47,0,0,71.323
48,0,0,71.759
49,0,0,80.246
50,0,0,82.36
51,0,0,9.84
52,0,0,14.767000000000001
53,0,0,0.708
54,0,0,52.441076923076906
55,0,0,76.93591304347821
56,0,0,9.399
57,0,0,14.312
58,0,0,7.899
59,0,0,4.5040000000000004
60,0,0,28.5327407407407
61,0,0,10.879
62,0,0,15.395000000000001
63,0,0,13.556000000000001
64,0,0,16.682
65,0,0,14.579
66,0,0,54.345
67,0,0,50.819
68,0,0,10.093
69,0,0,106.80748275862061
70,0,0,80.29106666666661
71,0,0,79.4127857142857
72,0,0,83.318875
73,0,0,70.52716000000001
74,0,0,59.322333333333304
75,0,0,49.4944761904761
76,0,0,50.2108181818181
77,0,0,36.4979047619047
78,0,0,52.441076923076906
79,0,0,76.93591304347821
80,0,0,116.125
81,0,0,136.233
82,0,0,32.208
83,0,0,49.361000000000004
84,0,0,6.002999999999999
85,0,0,18.101
86,0,0,19.429
87,0,0,16.638
88,0,0,17.47
89,0,0,16.707
90,0,0,39.059000000000005
91,0,0,126.801
92,0,0,146.364
93,0,0,149.144
94,0,0,142.22299999999998
95,0,0,140.423
96,0,0,134.636
97,0,0,138.30700000000002
98,0,0,64.19
99,0,0,49.4944761904761
100,0,0,50.2108181818181
101,0,0,36.4979047619047
102,0,0,14.052
103,0,0,76.93591304347821
104,0,0,12.059000000000001
105,0,0,20.534
106,0,0,17.663999999999998
107,0,0,12.037
108,0,0,17.355
109,0,0,18.776
110,0,0,28.95
111,0,0,25.854
112,0,0,19.208
113,0,0,17.098
114,0,0,64.046
115,0,0,66.72500000000001
116,0,0,161.506
117,0,0,225.676
118,0,0,221.73499999999999
119,0,0,190.135
120,0,0,215.575
121,0,0,157.359
122,0,0,52.329
123,0,0,64.68400000000001
124,0,0,77.351
125,0,0,56.766
126,0,0,2.3379999999999996
127,0,0,76.93591304347821
128,0,0,2.776
129,0,0,28.291
130,0,0,40.0741785714285
131,0,0,28.678185185185097
132,0,0,8.234
133,0,0,11.594999999999999
134,0,0,17.279
135,0,0,12.850999999999999
136,0,0,15.003
137,0,0,8.721
138,0,0,90.492
139,0,0,209.16899999999998
140,0,0,235.29
141,0,0,229.453
142,0,0,225.51399999999998
143,0,0,217.755
144,0,0,209.235
145,0,0,218.781
146,0,0,227.52700000000002
147,0,0,202.304
148,0,0,124.476
149,0,0,103.208
150,0,0,109.002
151,0,0,169.284
152,0,0,52.339
153,0,0,6.948
154,0,0,11.113
155,0,0,12.177
156,0,0,119.316
157,0,0,107.071
158,0,0,53.612
159,0,0,13.687
160,0,0,15.911999999999999
161,0,0,9.413
162,0,0,24.074
163,0,0,100.485
164,0,0,74.381
165,0,0,69.883
166,0,0,72.035
167,0,0,71.348
168,0,0,79.336
169,0,0,77.507
170,0,0,27.855
171,0,0,41.969
172,0,0,57.114
173,0,0,31.907999999999998
174,0,0,8.281
175,0,0,14.471
176,0,0,16.528000000000002
177,0,0,15.075
178,0,0,13.491
