electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,20.737,0.0
0.0,0.0,0.0,20.371,0.0
0.0,0.0,0.0,20.144,0.0
0.0,0.0,0.0,20.233,0.0
0.0,0.0,0.0,20.064,0.0
0.0,0.0,0.0,19.942,0.0
0.007,0.0,0.017,20.073,0.017
0.126,0.033,0.111,21.126,0.14400000000000002
0.342,0.216,0.153,23.176,0.369
0.531,0.446,0.145,25.855,0.591
0.662,0.623,0.14100000000000001,27.993,0.764
0.749,0.761,0.131,29.684,0.892
0.767,0.793,0.132,30.886,0.925
0.738,0.757,0.13,31.639,0.887
0.657,0.649,0.126,31.871,0.775
0.522,0.47500000000000003,0.123,31.475,0.5980000000000001
0.34600000000000003,0.273,0.114,30.597,0.387
0.135,0.063,0.095,29.108,0.158
0.004,0.0,0.012,26.636,0.012
0.0,0.0,0.0,25.118,0.0
0.0,0.0,0.0,24.02,0.0
0.0,0.0,0.0,22.969,0.0
0.0,0.0,0.0,22.162,0.0
0.0,0.0,0.0,21.454,0.0
0.0,0.0,0.0,20.935,0.0
0.0,0.0,0.0,20.647,0.0
0.0,0.0,0.0,20.503,0.0
0.0,0.0,0.0,20.376,0.0
0.0,0.0,0.0,20.232,0.0
0.0,0.0,0.0,20.095,0.0
0.008,0.0,0.018000000000000002,20.16,0.018000000000000002
0.14300000000000002,0.058,0.10300000000000001,21.541,0.161
0.379,0.309,0.10200000000000001,24.174,0.41100000000000003
0.5720000000000001,0.553,0.093,27.14,0.646
0.6970000000000001,0.722,0.096,29.48,0.818
0.767,0.8280000000000001,0.099,31.281,0.927
0.787,0.866,0.099,32.608,0.965
0.756,0.8260000000000001,0.098,33.419,0.924
0.674,0.712,0.096,33.675,0.8079999999999999
0.543,0.54,0.091,33.298,0.631
0.363,0.329,0.082,32.371,0.41100000000000003
0.15,0.106,0.069,30.741,0.175
0.004,0.0,0.013000000000000001,27.59,0.013000000000000001
0.0,0.0,0.0,25.911,0.0
0.0,0.0,0.0,24.681,0.0
0.0,0.0,0.0,23.377,0.0
0.0,0.0,0.0,22.397,0.0
0.0,0.0,0.0,21.688,0.0
0.0,0.0,0.0,21.243,0.0
0.0,0.0,0.0,20.992,0.0
0.0,0.0,0.0,20.805,0.0
0.0,0.0,0.0,20.571,0.0
0.0,0.0,0.0,20.317,0.0
0.0,0.0,0.0,20.034,0.0
0.008,0.0,0.019,20.075,0.019
0.145,0.063,0.1,21.552,0.163
0.394,0.34,0.088,24.288,0.42800000000000005
0.578,0.5680000000000001,0.08600000000000001,27.215,0.654
0.7030000000000001,0.736,0.091,29.587,0.827
0.772,0.841,0.095,31.426,0.9359999999999999
0.789,0.873,0.096,32.767,0.969
0.757,0.8310000000000001,0.096,33.602,0.927
0.676,0.718,0.093,33.865,0.8109999999999999
0.544,0.545,0.088,33.478,0.633
0.365,0.333,0.08,32.539,0.41300000000000003
0.151,0.11,0.067,30.991,0.177
0.004,0.0,0.013000000000000001,27.95,0.013000000000000001
0.0,0.0,0.0,25.992,0.0
0.0,0.0,0.0,24.767,0.0
0.0,0.0,0.0,23.49,0.0
0.0,0.0,0.0,22.441,0.0
0.0,0.0,0.0,21.69,0.0
0.0,0.0,0.0,21.263,0.0
0.0,0.0,0.0,20.988,0.0
0.0,0.0,0.0,20.764,0.0
0.0,0.0,0.0,20.52,0.0
0.0,0.0,0.0,20.265,0.0
0.0,0.0,0.0,20.015,0.0
0.008,0.0,0.019,20.106,0.019
0.146,0.065,0.099,21.563,0.164
0.386,0.325,0.094,24.189,0.41900000000000004
0.578,0.5650000000000001,0.08700000000000001,27.059,0.652
0.704,0.738,0.09,29.394,0.828
0.774,0.844,0.094,31.22,0.938
0.793,0.88,0.094,32.608,0.974
