electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,20.352,0.0
0.0,0.0,0.0,20.145,0.0
0.0,0.0,0.0,19.984,0.0
0.0,0.0,0.0,19.934,0.0
0.0,0.0,0.0,19.721,0.0
0.0,0.0,0.0,19.509,0.0
0.008,0.0,0.019,19.584,0.019
0.139,0.045,0.111,21.27,0.156
0.362,0.257,0.135,23.972,0.392
0.54,0.468,0.136,26.822,0.6040000000000001
0.666,0.635,0.139,29.178,0.774
0.74,0.749,0.138,31.115,0.887
0.763,0.795,0.135,32.611,0.93
0.732,0.753,0.135,33.514,0.888
0.625,0.581,0.158,33.702,0.739
0.481,0.377,0.177,33.306,0.554
0.256,0.101,0.19,32.029,0.29100000000000004
0.111,0.027,0.107,30.358,0.134
0.002,0.0,0.01,27.366,0.01
0.0,0.0,0.0,26.041,0.0
0.0,0.0,0.0,25.035,0.0
0.0,0.0,0.0,23.879,0.0
0.0,0.0,0.0,22.925,0.0
0.0,0.0,0.0,22.169,0.0
0.0,0.0,0.0,21.654,0.0
0.0,0.0,0.0,21.342,0.0
0.0,0.0,0.0,21.141,0.0
0.0,0.0,0.0,21.022,0.0
0.0,0.0,0.0,20.841,0.0
0.0,0.0,0.0,20.694,0.0
0.006,0.0,0.016,20.568,0.016
0.11900000000000001,0.02,0.117,21.844,0.137
0.274,0.081,0.218,24.081,0.299
0.424,0.184,0.28400000000000003,26.541,0.468
0.557,0.326,0.305,28.558,0.631
0.636,0.432,0.308,30.081,0.74
0.648,0.441,0.318,31.036,0.759
0.63,0.427,0.31,31.594,0.737
0.508,0.245,0.336,31.359,0.581
0.34,0.088,0.293,30.578,0.381
0.209,0.036000000000000004,0.201,29.605,0.23700000000000002
0.089,0.011,0.099,28.552,0.11
0.003,0.0,0.011,26.336,0.011
0.0,0.0,0.0,24.875,0.0
0.0,0.0,0.0,23.938,0.0
0.0,0.0,0.0,23.191,0.0
0.0,0.0,0.0,22.526,0.0
0.0,0.0,0.0,22.063,0.0
0.0,0.0,0.0,21.813,0.0
0.0,0.0,0.0,21.521,0.0
0.0,0.0,0.0,21.084,0.0
0.0,0.0,0.0,20.66,0.0
0.0,0.0,0.0,20.475,0.0
0.0,0.0,0.0,20.357,0.0
0.005,0.0,0.014,20.451,0.014
0.068,0.003,0.082,21.276,0.085
0.152,0.008,0.163,22.614,0.171
0.226,0.013000000000000001,0.23500000000000001,24.009,0.24800000000000003
0.277,0.016,0.28700000000000003,25.098,0.30300000000000005
0.304,0.018000000000000002,0.315,25.909,0.333
0.298,0.016,0.312,26.392,0.328
0.298,0.017,0.311,26.738,0.328
0.267,0.015,0.28,26.928,0.29500000000000004
0.221,0.013000000000000001,0.234,26.924,0.24700000000000003
0.154,0.009000000000000001,0.167,26.611,0.17600000000000002
0.05,0.002,0.066,25.693,0.068
0.0,0.0,0.006,24.137,0.006
0.0,0.0,0.0,23.293,0.0
0.0,0.0,0.0,22.692,0.0
0.0,0.0,0.0,22.295,0.0
0.0,0.0,0.0,22.146,0.0
0.0,0.0,0.0,21.889,0.0
0.0,0.0,0.0,21.493,0.0
0.0,0.0,0.0,21.188,0.0
0.0,0.0,0.0,20.873,0.0
0.0,0.0,0.0,20.567,0.0
0.0,0.0,0.0,20.296,0.0
0.0,0.0,0.0,20.2,0.0
0.003,0.0,0.011,20.323,0.011
0.065,0.003,0.079,21.066,0.082
