electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,21.779,0.0
0.0,0.0,0.0,21.26,0.0
0.0,0.0,0.0,21.097,0.0
0.0,0.0,0.0,19.587,0.0
0.0,0.0,0.0,19.383,0.0
0.0,0.0,0.0,19.204,0.0
0.008,0.0,0.018000000000000002,19.311,0.018000000000000002
0.13,0.039,0.109,20.526,0.148
0.34900000000000003,0.233,0.14100000000000001,22.231,0.374
0.541,0.46900000000000003,0.13,24.747,0.599
0.685,0.674,0.117,27.057,0.791
0.768,0.804,0.11,28.821,0.914
0.791,0.849,0.107,30.107,0.956
0.761,0.812,0.105,30.97,0.917
0.679,0.7010000000000001,0.10200000000000001,31.255,0.803
0.547,0.532,0.095,31.007,0.627
0.362,0.315,0.089,30.032,0.404
0.151,0.101,0.073,28.103,0.174
0.004,0.0,0.014,24.169,0.014
0.0,0.0,0.0,22.348,0.0
0.0,0.0,0.0,21.348,0.0
0.0,0.0,0.0,20.363,0.0
0.0,0.0,0.0,19.509,0.0
0.0,0.0,0.0,18.926,0.0
0.0,0.0,0.0,18.579,0.0
0.0,0.0,0.0,18.312,0.0
0.0,0.0,0.0,18.36,0.0
0.0,0.0,0.0,18.293,0.0
0.0,0.0,0.0,18.087,0.0
0.0,0.0,0.0,17.809,0.0
0.009000000000000001,0.0,0.019,17.8,0.019
0.151,0.066,0.10200000000000001,19.412,0.168
0.373,0.28400000000000003,0.116,22.046,0.4
0.56,0.511,0.114,25.145,0.625
0.673,0.649,0.128,27.443,0.777
0.737,0.734,0.139,29.119,0.873
0.752,0.755,0.145,30.293,0.9
0.717,0.707,0.148,30.972,0.855
0.637,0.602,0.14300000000000002,31.186,0.745
0.514,0.456,0.13,30.871,0.5860000000000001
0.34500000000000003,0.275,0.11,29.909,0.385
0.147,0.089,0.08,27.82,0.16899999999999998
0.005,0.0,0.014,23.639,0.014
0.0,0.0,0.0,22.0,0.0
0.0,0.0,0.0,21.224,0.0
0.0,0.0,0.0,20.404,0.0
0.0,0.0,0.0,19.679,0.0
0.0,0.0,0.0,19.169,0.0
0.0,0.0,0.0,19.003,0.0
0.0,0.0,0.0,18.737,0.0
0.0,0.0,0.0,18.664,0.0
