electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,20.347,0.0
0.0,0.0,0.0,20.132,0.0
0.0,0.0,0.0,19.978,0.0
0.0,0.0,0.0,16.905,0.0
0.0,0.0,0.0,16.372,0.0
0.0,0.0,0.0,15.981,0.0
0.008,0.0,0.018000000000000002,16.216,0.018000000000000002
0.179,0.13,0.064,19.047,0.194
0.404,0.361,0.073,22.005,0.434
0.589,0.578,0.079,24.558,0.6569999999999999
0.716,0.748,0.083,26.659,0.831
0.788,0.855,0.08600000000000001,28.485,0.941
0.804,0.886,0.088,29.917,0.974
0.773,0.847,0.08700000000000001,30.848,0.9339999999999999
0.6910000000000001,0.736,0.083,31.198,0.819
0.558,0.5650000000000001,0.077,30.976,0.642
0.374,0.34700000000000003,0.07,29.987,0.41700000000000004
0.156,0.12,0.059000000000000004,27.773,0.179
0.004,0.0,0.013000000000000001,22.805,0.013000000000000001
0.0,0.0,0.0,20.524,0.0
0.0,0.0,0.0,19.296,0.0
0.0,0.0,0.0,18.147,0.0
0.0,0.0,0.0,17.113,0.0
0.0,0.0,0.0,16.237,0.0
0.0,0.0,0.0,15.576,0.0
0.0,0.0,0.0,15.098,0.0
0.0,0.0,0.0,14.724,0.0
0.0,0.0,0.0,14.443,0.0
0.0,0.0,0.0,14.178,0.0
0.0,0.0,0.0,13.852,0.0
0.007,0.0,0.017,14.01,0.017
0.186,0.145,0.056,17.312,0.20099999999999998
0.418,0.386,0.062,21.329,0.448
0.604,0.61,0.067,24.996,0.677
0.73,0.783,0.07100000000000001,27.383,0.8540000000000001
0.8,0.89,0.075,29.362,0.965
0.8160000000000001,0.921,0.077,30.862,0.998
0.781,0.875,0.077,31.802,0.952
0.6970000000000001,0.756,0.076,32.132,0.832
0.561,0.5760000000000001,0.07200000000000001,31.798000000000002,0.6480000000000001
0.374,0.352,0.068,30.762,0.42
0.155,0.12,0.058,28.547,0.178
0.004,0.0,0.013000000000000001,23.694,0.013000000000000001
0.0,0.0,0.0,21.829,0.0
0.0,0.0,0.0,20.878,0.0
0.0,0.0,0.0,19.854,0.0
