electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,20.709,0.0
0.0,0.0,0.0,20.564,0.0
0.0,0.0,0.0,20.404,0.0
0.0,0.0,0.0,20.995,0.0
0.0,0.0,0.0,20.863,0.0
0.0,0.0,0.0,20.65,0.0
0.008,0.0,0.019,20.709,0.019
0.147,0.062,0.10400000000000001,22.156,0.166
0.378,0.304,0.108,24.902,0.412
0.554,0.514,0.111,27.837,0.625
0.678,0.678,0.117,30.066,0.795
0.737,0.755,0.131,31.662,0.886
0.739,0.748,0.147,32.783,0.895
0.707,0.705,0.148,33.609,0.853
0.63,0.606,0.14200000000000002,33.976,0.748
0.502,0.447,0.134,33.753,0.581
0.335,0.264,0.116,32.945,0.38
0.138,0.075,0.088,31.272,0.16299999999999998
0.004,0.0,0.013000000000000001,27.797,0.013000000000000001
0.0,0.0,0.0,26.149,0.0
0.0,0.0,0.0,25.154,0.0
0.0,0.0,0.0,24.032,0.0
0.0,0.0,0.0,23.011,0.0
0.0,0.0,0.0,22.328,0.0
0.0,0.0,0.0,21.801,0.0
0.0,0.0,0.0,21.485,0.0
0.0,0.0,0.0,21.525,0.0
0.0,0.0,0.0,21.464,0.0
0.0,0.0,0.0,21.274,0.0
0.0,0.0,0.0,21.078,0.0
0.008,0.0,0.019,21.1,0.019
0.139,0.048,0.11,22.172,0.158
0.358,0.253,0.135,24.292,0.388
0.543,0.47600000000000003,0.133,27.022,0.609
0.652,0.605,0.151,29.165,0.756
0.714,0.686,0.163,30.826,0.8490000000000001
0.737,0.725,0.163,32.013,0.888
0.7000000000000001,0.67,0.168,32.605,0.8380000000000001
0.617,0.557,0.168,32.675,0.7250000000000001
0.494,0.41000000000000003,0.156,32.224,0.5660000000000001
0.323,0.223,0.14100000000000001,31.235,0.364
0.129,0.051000000000000004,0.101,29.641,0.15200000000000002
0.004,0.0,0.013000000000000001,27.195,0.013000000000000001
0.0,0.0,0.0,25.761,0.0
0.0,0.0,0.0,24.728,0.0
0.0,0.0,0.0,23.688,0.0
0.0,0.0,0.0,22.889,0.0
0.0,0.0,0.0,22.351,0.0
0.0,0.0,0.0,22.08,0.0
0.0,0.0,0.0,21.955,0.0
0.0,0.0,0.0,21.817,0.0
0.0,0.0,0.0,21.672,0.0
0.0,0.0,0.0,21.526,0.0
0.0,0.0,0.0,21.366,0.0
0.008,0.0,0.018000000000000002,21.426,0.018000000000000002
0.133,0.037,0.114,22.41,0.151
0.335,0.199,0.164,24.227,0.363
0.515,0.404,0.17,26.727,0.5740000000000001
0.627,0.533,0.188,28.591,0.7210000000000001
0.683,0.593,0.209,29.952,0.8019999999999999
0.7000000000000001,0.615,0.216,30.942,0.831
0.667,0.5700000000000001,0.218,31.491,0.788
0.594,0.486,0.20500000000000002,31.663,0.6910000000000001
0.482,0.372,0.176,31.345,0.548
0.337,0.245,0.132,30.539,0.377
0.139,0.067,0.095,29.093,0.162
0.004,0.0,0.013000000000000001,26.63,0.013000000000000001
0.0,0.0,0.0,25.062,0.0
0.0,0.0,0.0,24.083,0.0
0.0,0.0,0.0,23.228,0.0
0.0,0.0,0.0,22.613,0.0
0.0,0.0,0.0,22.199,0.0
0.0,0.0,0.0,21.969,0.0
0.0,0.0,0.0,21.811,0.0
0.0,0.0,0.0,21.62,0.0
0.0,0.0,0.0,21.412,0.0
0.0,0.0,0.0,21.248,0.0
0.0,0.0,0.0,21.108,0.0
0.008,0.0,0.019,21.137,0.019
0.14,0.05,0.108,21.934,0.158
0.35100000000000003,0.244,0.136,23.659,0.38
0.559,0.512,0.114,26.2,0.626
0.687,0.685,0.114,28.303,0.799
0.76,0.793,0.116,29.94,0.909
0.777,0.8230000000000001,0.11900000000000001,31.062,0.9420000000000001
0.748,0.784,0.11800000000000001,31.658,0.902
0.667,0.674,0.115,31.79,0.789
0.529,0.492,0.114,31.284,0.606
0.34900000000000003,0.28300000000000003,0.108,30.229,0.391
0.138,0.07100000000000001,0.091,28.58,0.162
0.004,0.0,0.013000000000000001,26.339,0.013000000000000001
0.0,0.0,0.0,24.862,0.0
0.0,0.0,0.0,23.893,0.0
0.0,0.0,0.0,23.079,0.0
0.0,0.0,0.0,22.38,0.0
0.0,0.0,0.0,21.892,0.0
0.0,0.0,0.0,21.583,0.0
0.0,0.0,0.0,21.394,0.0
0.0,0.0,0.0,21.212,0.0
0.0,0.0,0.0,21.031,0.0
0.0,0.0,0.0,20.829,0.0
0.0,0.0,0.0,20.656,0.0
0.009000000000000001,0.0,0.019,20.657,0.019
0.145,0.06,0.10300000000000001,21.558,0.163
0.367,0.28200000000000003,0.115,23.589,0.397
0.5720000000000001,0.544,0.098,26.364,0.642
0.6930000000000001,0.704,0.105,28.493,0.8089999999999999
0.766,0.812,0.107,30.187,0.919
0.781,0.839,0.11,31.465,0.949
0.752,0.803,0.108,32.291,0.911
