electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,20.65,0.0
0.0,0.0,0.0,20.4,0.0
0.0,0.0,0.0,20.149,0.0
0.0,0.0,0.0,19.921,0.0
0.0,0.0,0.0,19.888,0.0
0.0,0.0,0.0,19.774,0.0
0.009000000000000001,0.0,0.019,19.884,0.019
0.145,0.057,0.106,21.768,0.163
0.369,0.28,0.121,24.095,0.401
0.538,0.468,0.133,26.202,0.601
0.668,0.636,0.136,28.031,0.772
0.731,0.719,0.147,29.361,0.866
0.745,0.734,0.155,30.241,0.889
0.713,0.6900000000000001,0.156,30.65,0.8460000000000001
0.64,0.6000000000000001,0.147,30.745,0.7470000000000001
0.512,0.445,0.137,30.317,0.5820000000000001
0.337,0.251,0.124,29.427,0.375
0.136,0.064,0.094,27.81,0.158
0.004,0.0,0.013000000000000001,24.956,0.013000000000000001
0.0,0.0,0.0,23.609,0.0
0.0,0.0,0.0,22.807,0.0
0.0,0.0,0.0,22.023,0.0
0.0,0.0,0.0,21.342,0.0
0.0,0.0,0.0,20.834,0.0
0.0,0.0,0.0,20.571,0.0
0.0,0.0,0.0,20.373,0.0
0.0,0.0,0.0,20.188,0.0
0.0,0.0,0.0,19.978,0.0
0.0,0.0,0.0,19.828,0.0
0.0,0.0,0.0,19.732,0.0
0.008,0.0,0.018000000000000002,19.944,0.018000000000000002
0.135,0.039,0.114,21.215,0.153
0.355,0.23700000000000002,0.147,23.246,0.384
0.548,0.47200000000000003,0.139,25.665,0.611
0.663,0.609,0.154,27.499,0.763
0.717,0.665,0.177,28.735,0.8420000000000001
0.733,0.683,0.186,29.558,0.869
0.705,0.648,0.184,30.022,0.8320000000000001
0.616,0.52,0.192,30.038,0.712
0.461,0.306,0.212,29.446,0.518
0.274,0.111,0.194,28.385,0.305
0.094,0.015,0.099,26.726,0.114
0.003,0.0,0.011,24.398,0.011
0.0,0.0,0.0,23.163,0.0
0.0,0.0,0.0,22.499,0.0
0.0,0.0,0.0,21.936,0.0
0.0,0.0,0.0,21.408,0.0
0.0,0.0,0.0,20.999,0.0
0.0,0.0,0.0,20.78,0.0
0.0,0.0,0.0,20.607,0.0
0.0,0.0,0.0,20.44,0.0
0.0,0.0,0.0,20.302,0.0
0.0,0.0,0.0,20.142,0.0
0.0,0.0,0.0,19.98,0.0
0.008,0.0,0.018000000000000002,20.145,0.018000000000000002
0.114,0.015,0.117,21.06,0.132
0.276,0.07100000000000001,0.227,22.292,0.29800000000000004
0.41000000000000003,0.136,0.31,24.057,0.446
0.498,0.178,0.372,25.581,0.55
0.543,0.193,0.41500000000000004,26.735,0.6080000000000001
0.528,0.159,0.433,27.429,0.592
