electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,28.237,0.0
0.0,0.0,0.0,27.302,0.0
0.0,0.0,0.0,26.106,0.0
0.0,0.0,0.0,24.028,0.0
0.0,0.0,0.0,23.661,0.0
0.0,0.0,0.0,23.288,0.0
0.01,0.007,0.014,23.152,0.021
0.209,0.149,0.082,24.887,0.23099999999999998
0.437,0.381,0.10300000000000001,27.586,0.484
0.614,0.597,0.112,30.022,0.709
0.73,0.754,0.122,31.732,0.876
0.782,0.8220000000000001,0.138,32.824,0.9600000000000001
0.787,0.8190000000000001,0.152,33.499,0.9710000000000001
0.751,0.762,0.157,33.901,0.919
0.655,0.616,0.166,33.885,0.782
0.513,0.426,0.168,33.576,0.594
0.312,0.196,0.158,32.827,0.354
0.111,0.046,0.089,31.578,0.135
0.001,0.001,0.006,29.214,0.007
0.0,0.0,0.0,28.255,0.0
0.0,0.0,0.0,27.671,0.0
0.0,0.0,0.0,27.114,0.0
0.0,0.0,0.0,26.594,0.0
0.0,0.0,0.0,26.133,0.0
0.0,0.0,0.0,25.741,0.0
0.0,0.0,0.0,25.311,0.0
0.0,0.0,0.0,24.815,0.0
0.0,0.0,0.0,24.29,0.0
0.0,0.0,0.0,23.765,0.0
0.0,0.0,0.0,23.276,0.0
0.009000000000000001,0.006,0.015,23.066,0.020999999999999998
0.201,0.132,0.091,24.224,0.223
0.435,0.363,0.116,26.342,0.479
0.588,0.522,0.148,28.556,0.67
0.664,0.58,0.197,30.158,0.7769999999999999
0.6930000000000001,0.579,0.242,31.152,0.821
0.704,0.584,0.257,31.881,0.841
0.657,0.507,0.27,32.302,0.777
0.5640000000000001,0.379,0.275,32.414,0.654
0.37,0.155,0.263,31.929,0.41800000000000004
0.247,0.091,0.189,31.309,0.28
0.099,0.031,0.09,30.244,0.121
0.001,0.001,0.006,28.008,0.007
0.0,0.0,0.0,27.089,0.0
0.0,0.0,0.0,26.627,0.0
0.0,0.0,0.0,26.486,0.0
0.0,0.0,0.0,26.988,0.0
0.0,0.0,0.0,27.053,0.0
0.0,0.0,0.0,26.237,0.0
0.0,0.0,0.0,25.717,0.0
0.0,0.0,0.0,25.472,0.0
0.0,0.0,0.0,25.287,0.0
0.0,0.0,0.0,24.97,0.0
0.0,0.0,0.0,24.43,0.0
0.007,0.003,0.013000000000000001,24.17,0.016
0.159,0.079,0.10200000000000001,25.574,0.181
0.359,0.23700000000000002,0.157,26.774,0.394
0.5690000000000001,0.494,0.153,28.48,0.647
0.736,0.751,0.126,30.243,0.877
0.799,0.844,0.132,31.286,0.976
0.808,0.849,0.14300000000000002,31.805,0.992
0.764,0.776,0.152,32.046,0.928
0.677,0.65,0.154,32.072,0.804
0.546,0.485,0.146,31.983,0.631
0.338,0.23700000000000002,0.14200000000000002,31.484,0.379
0.14,0.078,0.08600000000000001,30.335,0.164
0.001,0.002,0.007,27.65,0.009000000000000001
0.0,0.0,0.0,26.77,0.0
0.0,0.0,0.0,26.281,0.0
0.0,0.0,0.0,25.904,0.0
0.0,0.0,0.0,25.629,0.0
0.0,0.0,0.0,25.225,0.0
0.0,0.0,0.0,24.581,0.0
0.0,0.0,0.0,23.702,0.0
0.0,0.0,0.0,22.729,0.0
0.0,0.0,0.0,21.999,0.0
0.0,0.0,0.0,21.498,0.0
0.0,0.0,0.0,21.043,0.0
0.008,0.005,0.014,20.866,0.019
0.177,0.101,0.095,22.329,0.196
0.389,0.28500000000000003,0.138,24.645,0.42300000000000004
0.5730000000000001,0.499,0.147,27.1,0.646
0.716,0.708,0.136,29.321,0.844
0.805,0.861,0.123,31.131,0.984
0.8270000000000001,0.906,0.11900000000000001,32.464,1.0250000000000001
0.797,0.87,0.116,33.332,0.986
0.717,0.758,0.111,33.748,0.869
0.587,0.586,0.10300000000000001,33.621,0.689
0.396,0.354,0.097,32.953,0.45099999999999996
0.163,0.116,0.074,31.344,0.19
0.002,0.002,0.007,27.889,0.009000000000000001
0.0,0.0,0.0,27.051,0.0
0.0,0.0,0.0,26.717,0.0
0.0,0.0,0.0,26.406,0.0
0.0,0.0,0.0,25.991,0.0
0.0,0.0,0.0,25.382,0.0
0.0,0.0,0.0,24.623,0.0
0.0,0.0,0.0,23.777,0.0
0.0,0.0,0.0,23.017,0.0
0.0,0.0,0.0,22.032,0.0
0.0,0.0,0.0,21.092,0.0
0.0,0.0,0.0,20.543,0.0
0.007,0.004,0.013000000000000001,20.426,0.017
0.191,0.122,0.088,22.753,0.21
0.448,0.396,0.096,25.346,0.492
0.626,0.616,0.10200000000000001,27.949,0.718
0.75,0.794,0.10400000000000001,30.343,0.898
0.8170000000000001,0.903,0.106,32.23,1.0090000000000001
0.836,0.9420000000000001,0.106,33.565,1.048
0.802,0.895,0.105,34.375,1.0
0.721,0.778,0.10200000000000001,34.714,0.88
0.589,0.598,0.097,34.553,0.695
0.402,0.371,0.089,33.858,0.45999999999999996
0.17,0.128,0.069,32.401,0.197
0.002,0.002,0.007,28.851,0.009000000000000001
0.0,0.0,0.0,27.663,0.0
0.0,0.0,0.0,27.145,0.0
0.0,0.0,0.0,26.818,0.0
0.0,0.0,0.0,26.439,0.0
0.0,0.0,0.0,25.923000000000002,0.0
0.0,0.0,0.0,25.352,0.0
0.0,0.0,0.0,24.739,0.0
0.0,0.0,0.0,24.067,0.0
0.0,0.0,0.0,23.352,0.0
0.0,0.0,0.0,22.433,0.0
0.0,0.0,0.0,21.652,0.0
0.01,0.007,0.014,21.385,0.021
0.211,0.153,0.079,23.624,0.23199999999999998
0.432,0.374,0.10300000000000001,26.268,0.477
0.61,0.59,0.11,29.04,0.7
0.741,0.783,0.108,31.526,0.891
0.8150000000000001,0.909,0.105,33.479,1.014
0.8270000000000001,0.934,0.107,34.798,1.0410000000000001
0.794,0.888,0.107,35.635,0.995
0.712,0.768,0.105,35.947,0.873
0.584,0.598,0.097,35.84,0.695
0.399,0.371,0.089,35.23,0.45999999999999996
0.169,0.129,0.069,33.848,0.198
0.002,0.003,0.007,30.399,0.01
0.0,0.0,0.0,29.191,0.0
0.0,0.0,0.0,28.462,0.0
0.0,0.0,0.0,27.795,0.0
0.0,0.0,0.0,27.216,0.0
0.0,0.0,0.0,26.715,0.0
0.0,0.0,0.0,26.248,0.0
0.0,0.0,0.0,25.775,0.0
0.0,0.0,0.0,25.218,0.0
0.0,0.0,0.0,24.517,0.0
0.0,0.0,0.0,23.796,0.0
0.0,0.0,0.0,23.154,0.0
0.009000000000000001,0.006,0.014,22.911,0.02
0.209,0.149,0.082,24.678,0.23099999999999998
0.445,0.394,0.099,27.067,0.493
0.622,0.612,0.107,29.576999999999998,0.719
0.737,0.772,0.115,31.757,0.887
0.803,0.876,0.12,33.469,0.996
0.79,0.838,0.14400000000000002,34.47,0.982
0.736,0.741,0.163,34.991,0.904
0.659,0.635,0.158,35.114,0.793
0.531,0.47500000000000003,0.146,34.895,0.621
0.363,0.293,0.123,34.272,0.416
0.134,0.075,0.08600000000000001,33.092,0.161
0.001,0.001,0.006,30.626,0.007
0.0,0.0,0.0,29.65,0.0
0.0,0.0,0.0,28.992,0.0
0.0,0.0,0.0,28.409,0.0
0.0,0.0,0.0,27.778,0.0
0.0,0.0,0.0,27.086,0.0
0.0,0.0,0.0,26.384,0.0
0.0,0.0,0.0,25.725,0.0
0.0,0.0,0.0,25.266,0.0
0.0,0.0,0.0,25.352,0.0
0.0,0.0,0.0,25.146,0.0
0.0,0.0,0.0,24.426,0.0
0.006,0.003,0.013000000000000001,23.896,0.016
0.15,0.068,0.10200000000000001,24.77,0.17
0.378,0.271,0.145,26.754,0.41600000000000004
0.628,0.616,0.109,29.211,0.725
0.75,0.795,0.109,31.454,0.904
0.81,0.888,0.117,33.171,1.0050000000000001
0.801,0.858,0.138,34.209,0.996
0.753,0.777,0.151,34.76,0.928
0.671,0.662,0.148,34.958,0.81
0.557,0.527,0.128,34.829,0.655
0.371,0.306,0.11800000000000001,34.161,0.424
0.135,0.075,0.08600000000000001,32.87,0.161
0.001,0.001,0.007,30.023,0.008
0.0,0.0,0.0,28.849,0.0
0.0,0.0,0.0,28.009,0.0
0.0,0.0,0.0,27.404,0.0
0.0,0.0,0.0,26.929,0.0
0.0,0.0,0.0,26.523,0.0
0.0,0.0,0.0,26.113,0.0
0.0,0.0,0.0,25.521,0.0
0.0,0.0,0.0,24.652,0.0
0.0,0.0,0.0,23.963,0.0
0.0,0.0,0.0,23.276,0.0
0.0,0.0,0.0,22.587,0.0
0.011,0.008,0.014,22.125,0.022
0.226,0.17500000000000002,0.07200000000000001,23.694,0.24700000000000003
0.457,0.41600000000000004,0.088,26.186,0.504
0.636,0.638,0.095,28.732,0.733
0.753,0.805,0.101,31.03,0.906
