electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,24.891,0.0
0.0,0.0,0.0,24.479,0.0
0.0,0.0,0.0,24.121,0.0
0.0,0.0,0.0,25.856,0.0
0.0,0.0,0.0,25.413,0.0
0.0,0.0,0.0,25.089,0.0
0.007,0.005,0.013000000000000001,24.939,0.018000000000000002
0.199,0.139,0.083,26.126,0.22200000000000003
0.448,0.40800000000000003,0.091,28.116,0.499
0.627,0.633,0.096,30.36,0.729
0.746,0.803,0.101,32.477,0.904
0.807,0.9,0.106,34.195,1.006
0.8230000000000001,0.932,0.108,35.396,1.04
0.783,0.869,0.113,36.032,0.982
0.704,0.753,0.11,36.219,0.863
0.5730000000000001,0.5750000000000001,0.105,35.992,0.68
0.389,0.35100000000000003,0.097,35.289,0.44800000000000006
0.159,0.113,0.074,34.035,0.187
0.001,0.002,0.007,31.581,0.009000000000000001
0.0,0.0,0.0,30.351,0.0
0.0,0.0,0.0,29.671,0.0
0.0,0.0,0.0,29.006,0.0
0.0,0.0,0.0,28.375,0.0
0.0,0.0,0.0,27.829,0.0
0.0,0.0,0.0,27.442,0.0
0.0,0.0,0.0,27.159,0.0
0.0,0.0,0.0,27.136,0.0
0.0,0.0,0.0,26.824,0.0
0.0,0.0,0.0,26.418,0.0
0.0,0.0,0.0,25.457,0.0
0.01,0.008,0.014,24.984,0.022
0.218,0.17,0.073,26.449,0.243
0.45,0.41600000000000004,0.08600000000000001,28.569,0.502
0.626,0.637,0.093,31.005,0.73
0.744,0.806,0.098,33.165,0.904
0.804,0.903,0.10400000000000001,34.869,1.0070000000000001
0.8200000000000001,0.933,0.106,36.079,1.0390000000000001
0.783,0.877,0.109,36.784,0.986
0.6900000000000001,0.732,0.114,36.976,0.846
0.5760000000000001,0.588,0.099,36.804,0.6869999999999999
0.406,0.387,0.082,36.126,0.46900000000000003
0.18,0.148,0.062,34.874,0.21
0.002,0.003,0.007,31.947,0.01
0.0,0.0,0.0,30.54,0.0
0.0,0.0,0.0,29.812,0.0
0.0,0.0,0.0,29.141,0.0
0.0,0.0,0.0,28.554,0.0
0.0,0.0,0.0,28.045,0.0
0.0,0.0,0.0,27.538,0.0
0.0,0.0,0.0,27.025,0.0
0.0,0.0,0.0,26.813,0.0
0.0,0.0,0.0,26.944,0.0
0.0,0.0,0.0,26.49,0.0
0.0,0.0,0.0,25.368,0.0
0.011,0.007,0.015,24.702,0.022
0.20800000000000002,0.14200000000000002,0.089,25.967,0.231
0.41000000000000003,0.319,0.136,28.43,0.455
