electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,27.21,0.0
0.0,0.0,0.0,26.683,0.0
0.0,0.0,0.0,26.223,0.0
0.0,0.0,0.0,21.044,0.0
0.0,0.0,0.0,20.213,0.0
0.0,0.0,0.0,19.503,0.0
0.012,0.01,0.014,19.354,0.024
0.23500000000000001,0.189,0.066,22.258,0.255
0.467,0.435,0.079,25.162,0.514
0.644,0.655,0.08600000000000001,27.887,0.741
0.761,0.8240000000000001,0.091,30.649,0.915
0.8230000000000001,0.929,0.095,33.108,1.024
0.84,0.967,0.094,34.68,1.061
0.808,0.924,0.093,35.646,1.0170000000000001
0.728,0.807,0.09,36.095,0.897
0.588,0.609,0.09,35.912,0.699
0.403,0.38,0.084,35.2,0.464
0.17200000000000001,0.134,0.067,33.766,0.201
0.002,0.003,0.007,30.004,0.01
0.0,0.0,0.0,28.636,0.0
0.0,0.0,0.0,27.793,0.0
0.0,0.0,0.0,26.956,0.0
0.0,0.0,0.0,26.092,0.0
0.0,0.0,0.0,25.203,0.0
0.0,0.0,0.0,24.298,0.0
0.0,0.0,0.0,23.353,0.0
0.0,0.0,0.0,22.426,0.0
0.0,0.0,0.0,21.493,0.0
0.0,0.0,0.0,20.59,0.0
0.0,0.0,0.0,20.013,0.0
0.01,0.007,0.014,20.034,0.021
0.213,0.155,0.078,22.473,0.23299999999999998
0.442,0.388,0.097,25.375,0.485
0.632,0.628,0.097,28.236,0.725
0.75,0.797,0.10200000000000001,30.797,0.899
0.81,0.895,0.108,32.998,1.0030000000000001
0.8170000000000001,0.91,0.115,34.545,1.0250000000000001
0.784,0.865,0.114,35.516,0.979
0.706,0.757,0.109,36.016,0.866
0.5750000000000001,0.578,0.10300000000000001,35.947,0.6809999999999999
0.386,0.34700000000000003,0.098,35.342,0.44500000000000006
0.16,0.116,0.073,34.076,0.189
0.002,0.002,0.007,30.589,0.009000000000000001
0.0,0.0,0.0,29.196,0.0
0.0,0.0,0.0,28.417,0.0
0.0,0.0,0.0,27.677,0.0
0.0,0.0,0.0,27.035,0.0
0.0,0.0,0.0,26.392,0.0
0.0,0.0,0.0,25.697,0.0
0.0,0.0,0.0,24.963,0.0
0.0,0.0,0.0,24.137,0.0
0.0,0.0,0.0,23.136,0.0
0.0,0.0,0.0,22.031,0.0
0.0,0.0,0.0,21.063,0.0
0.011,0.008,0.014,20.718,0.022
0.22,0.168,0.074,23.268,0.242
0.452,0.40900000000000003,0.09,26.124,0.499
0.628,0.626,0.097,28.709,0.723
0.747,0.797,0.10200000000000001,31.213,0.899
0.811,0.903,0.105,33.484,1.008
0.8300000000000001,0.9450000000000001,0.10400000000000001,35.118,1.0490000000000002
0.786,0.876,0.11,36.1,0.986
0.706,0.762,0.107,36.578,0.869
0.5760000000000001,0.585,0.101,36.488,0.6859999999999999
0.392,0.359,0.093,35.884,0.45199999999999996
0.165,0.124,0.07100000000000001,34.53,0.195
0.001,0.002,0.007,31.002,0.009000000000000001
0.0,0.0,0.0,29.979,0.0
0.0,0.0,0.0,29.227,0.0
0.0,0.0,0.0,28.42,0.0
0.0,0.0,0.0,27.59,0.0
0.0,0.0,0.0,26.725,0.0
0.0,0.0,0.0,25.82,0.0
0.0,0.0,0.0,24.956,0.0
0.0,0.0,0.0,24.417,0.0
0.0,0.0,0.0,23.973,0.0
0.0,0.0,0.0,23.503,0.0
0.0,0.0,0.0,22.798000000000002,0.0
0.01,0.007,0.014,22.093,0.021
0.212,0.156,0.078,24.723,0.23399999999999999
0.444,0.398,0.095,27.209,0.493
0.619,0.611,0.10400000000000001,29.515,0.715
0.738,0.781,0.109,31.891,0.89
0.803,0.886,0.112,33.902,0.998
0.8160000000000001,0.914,0.114,35.376,1.028
0.791,0.888,0.108,36.356,0.996
0.711,0.771,0.105,36.78,0.876
0.5710000000000001,0.5750000000000001,0.106,36.643,0.681
0.379,0.333,0.10400000000000001,35.923,0.43700000000000006
0.147,0.096,0.079,34.4,0.175
0.001,0.002,0.007,31.237,0.009000000000000001
0.0,0.0,0.0,30.473,0.0
0.0,0.0,0.0,29.717,0.0
0.0,0.0,0.0,28.76,0.0
0.0,0.0,0.0,27.728,0.0
0.0,0.0,0.0,26.754,0.0
0.0,0.0,0.0,25.844,0.0
0.0,0.0,0.0,24.955,0.0
0.0,0.0,0.0,24.103,0.0
0.0,0.0,0.0,23.261,0.0
0.0,0.0,0.0,22.389,0.0
0.0,0.0,0.0,21.528,0.0
0.009000000000000001,0.006,0.014,21.245,0.02
0.199,0.134,0.08600000000000001,23.714,0.22000000000000003
0.431,0.367,0.108,26.268,0.475
0.612,0.588,0.115,28.797,0.703
0.732,0.757,0.12,31.199,0.877
0.797,0.86,0.124,33.214,0.984
0.811,0.89,0.127,34.714,1.017
0.751,0.783,0.146,35.575,0.929
0.661,0.65,0.15,35.937,0.8
0.548,0.514,0.132,35.874,0.646
0.353,0.279,0.127,35.203,0.406
0.128,0.067,0.08600000000000001,33.903,0.15300000000000002
0.001,0.001,0.007,30.799,0.008
0.0,0.0,0.0,29.823,0.0
0.0,0.0,0.0,29.227,0.0
0.0,0.0,0.0,28.558,0.0
0.0,0.0,0.0,27.661,0.0
0.0,0.0,0.0,26.652,0.0
0.0,0.0,0.0,25.697,0.0
0.0,0.0,0.0,24.81,0.0
0.0,0.0,0.0,23.904,0.0
0.0,0.0,0.0,22.981,0.0
0.0,0.0,0.0,21.963,0.0
0.0,0.0,0.0,21.177,0.0
0.009000000000000001,0.006,0.014,21.035,0.02
0.201,0.136,0.085,23.486,0.22100000000000003
0.41500000000000004,0.34,0.116,25.832,0.456
0.617,0.596,0.11,28.347,0.706
0.748,0.791,0.106,30.876,0.897
0.8130000000000001,0.899,0.108,33.082,1.0070000000000001
0.8290000000000001,0.936,0.109,34.703,1.0450000000000002
0.792,0.883,0.11,35.732,0.993
0.7020000000000001,0.746,0.114,36.153,0.86
0.561,0.549,0.115,36.059,0.664
0.38,0.333,0.10400000000000001,35.444,0.43700000000000006
0.158,0.111,0.075,34.128,0.186
0.002,0.002,0.007,30.399,0.009000000000000001
0.0,0.0,0.0,29.321,0.0
0.0,0.0,0.0,28.706,0.0
0.0,0.0,0.0,27.924,0.0
0.0,0.0,0.0,27.132,0.0
0.0,0.0,0.0,26.256,0.0
0.0,0.0,0.0,25.28,0.0
0.0,0.0,0.0,24.288,0.0
0.0,0.0,0.0,23.439,0.0
0.0,0.0,0.0,22.694,0.0
0.0,0.0,0.0,22.329,0.0
0.0,0.0,0.0,22.135,0.0
0.011,0.009000000000000001,0.014,22.049,0.023
0.228,0.181,0.069,24.187,0.25
0.461,0.427,0.083,26.477,0.51
0.637,0.644,0.091,28.947,0.735
0.754,0.8140000000000001,0.096,31.486,0.91
0.8170000000000001,0.918,0.1,33.628,1.018
0.8310000000000001,0.9490000000000001,0.101,35.154,1.05
0.798,0.905,0.101,36.111,1.006
0.718,0.788,0.097,36.549,0.885
0.588,0.61,0.091,36.445,0.701
0.402,0.379,0.085,35.748,0.464
0.169,0.131,0.068,34.314,0.199
0.002,0.003,0.007,30.229,0.01
0.0,0.0,0.0,28.777,0.0
0.0,0.0,0.0,27.948,0.0
0.0,0.0,0.0,27.356,0.0
0.0,0.0,0.0,26.754,0.0
0.0,0.0,0.0,25.99,0.0
0.0,0.0,0.0,25.053,0.0
0.0,0.0,0.0,24.248,0.0
0.0,0.0,0.0,23.582,0.0
0.0,0.0,0.0,23.226,0.0
0.0,0.0,0.0,22.352,0.0
0.0,0.0,0.0,21.456,0.0
0.01,0.007,0.014,21.293,0.021
0.221,0.168,0.075,23.904,0.243
0.455,0.41300000000000003,0.09,26.179,0.503
0.618,0.604,0.105,28.599,0.709
0.742,0.783,0.109,31.162,0.892
0.802,0.878,0.115,33.451,0.993
0.795,0.865,0.129,35.037,0.994
0.789,0.88,0.111,36.182,0.991
0.712,0.775,0.10300000000000001,36.708,0.878
0.585,0.603,0.095,36.635,0.698
0.398,0.371,0.089,35.985,0.45999999999999996
0.163,0.121,0.07200000000000001,34.595,0.193
0.002,0.002,0.007,30.914,0.009000000000000001
0.0,0.0,0.0,29.676,0.0
0.0,0.0,0.0,28.657,0.0
0.0,0.0,0.0,27.648,0.0
0.0,0.0,0.0,26.834,0.0
0.0,0.0,0.0,26.163,0.0
0.0,0.0,0.0,25.409,0.0
0.0,0.0,0.0,24.71,0.0
0.0,0.0,0.0,23.962,0.0
0.0,0.0,0.0,23.238,0.0
0.0,0.0,0.0,22.677,0.0
0.0,0.0,0.0,21.985,0.0
0.009000000000000001,0.005,0.014,21.645,0.019
0.177,0.101,0.097,23.553,0.198
0.398,0.299,0.137,25.868,0.436
0.5630000000000001,0.47600000000000003,0.162,28.282,0.638
0.64,0.538,0.20800000000000002,30.271,0.746
0.681,0.5690000000000001,0.23900000000000002,31.926,0.808
0.718,0.647,0.221,33.368,0.868
0.734,0.725,0.17300000000000001,34.646,0.898
0.7030000000000001,0.734,0.125,35.547,0.859
0.58,0.58,0.109,35.749,0.689
0.392,0.34900000000000003,0.101,35.242,0.45000000000000007
0.158,0.109,0.078,34.083,0.187
0.001,0.002,0.007,30.87,0.009000000000000001
0.0,0.0,0.0,29.625,0.0
0.0,0.0,0.0,28.726,0.0
0.0,0.0,0.0,28.161,0.0
0.0,0.0,0.0,27.615,0.0
0.0,0.0,0.0,26.968,0.0
0.0,0.0,0.0,26.313,0.0
0.0,0.0,0.0,25.733,0.0
0.0,0.0,0.0,25.253,0.0
