electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,22.34,0.0
0.0,0.0,0.0,21.613,0.0
0.0,0.0,0.0,21.057,0.0
0.0,0.0,0.0,25.57,0.0
0.0,0.0,0.0,24.621,0.0
0.0,0.0,0.0,23.767,0.0
0.0,0.001,0.003,23.106,0.004
0.154,0.113,0.062,25.102,0.175
0.391,0.34800000000000003,0.085,28.082,0.43300000000000005
0.581,0.5740000000000001,0.094,30.227,0.668
0.713,0.753,0.101,31.959,0.854
0.79,0.87,0.106,33.449,0.976
0.81,0.901,0.113,34.56,1.014
0.788,0.87,0.113,35.251,0.983
0.717,0.767,0.111,35.543,0.878
0.59,0.59,0.11,35.333,0.7
0.41400000000000003,0.372,0.10300000000000001,34.666,0.475
0.19,0.138,0.083,33.519,0.22100000000000003
0.008,0.006,0.013000000000000001,31.642,0.019000000000000003
0.0,0.0,0.0,30.098,0.0
0.0,0.0,0.0,29.221,0.0
0.0,0.0,0.0,28.425,0.0
0.0,0.0,0.0,27.661,0.0
0.0,0.0,0.0,26.992,0.0
0.0,0.0,0.0,26.318,0.0
0.0,0.0,0.0,25.624,0.0
0.0,0.0,0.0,24.962,0.0
0.0,0.0,0.0,24.359,0.0
0.0,0.0,0.0,23.772,0.0
0.0,0.0,0.0,23.222,0.0
0.0,0.001,0.003,22.733,0.004
0.156,0.117,0.06,24.681,0.177
0.399,0.363,0.079,27.9,0.442
0.59,0.594,0.08600000000000001,30.268,0.6799999999999999
0.723,0.777,0.092,31.971,0.869
0.802,0.897,0.096,33.399,0.993
0.8200000000000001,0.925,0.10300000000000001,34.457,1.028
0.799,0.897,0.10300000000000001,35.12,1.0
0.729,0.796,0.099,35.436,0.895
0.615,0.644,0.09,35.308,0.734
0.439,0.422,0.084,34.665,0.506
0.211,0.17400000000000002,0.07,33.489,0.24400000000000002
0.01,0.009000000000000001,0.013000000000000001,31.286,0.022000000000000002
0.0,0.0,0.0,29.576999999999998,0.0
0.0,0.0,0.0,28.867,0.0
0.0,0.0,0.0,28.227,0.0
0.0,0.0,0.0,27.51,0.0
0.0,0.0,0.0,26.639,0.0
0.0,0.0,0.0,26.014,0.0
0.0,0.0,0.0,25.457,0.0
0.0,0.0,0.0,24.917,0.0
0.0,0.0,0.0,24.365,0.0
0.0,0.0,0.0,23.791,0.0
0.0,0.0,0.0,23.202,0.0
0.0,0.001,0.003,22.652,0.004
0.168,0.133,0.056,24.439,0.189
0.40900000000000003,0.38,0.073,27.981,0.453
0.598,0.612,0.08,30.804,0.692
0.73,0.796,0.08600000000000001,32.651,0.882
0.808,0.916,0.091,33.97,1.0070000000000001
0.8140000000000001,0.917,0.105,34.835,1.022
0.795,0.893,0.10400000000000001,35.455,0.997
0.725,0.791,0.101,35.682,0.892
0.614,0.642,0.09,35.509,0.732
0.437,0.42,0.084,34.844,0.504
0.209,0.171,0.07100000000000001,33.658,0.24200000000000002
0.01,0.009000000000000001,0.013000000000000001,30.955,0.022000000000000002
0.0,0.0,0.0,29.025,0.0
0.0,0.0,0.0,28.272,0.0
0.0,0.0,0.0,27.648,0.0
0.0,0.0,0.0,27.132,0.0
0.0,0.0,0.0,26.653,0.0
0.0,0.0,0.0,25.93,0.0
0.0,0.0,0.0,25.128,0.0
0.0,0.0,0.0,24.515,0.0
0.0,0.0,0.0,23.965,0.0
0.0,0.0,0.0,23.427,0.0
0.0,0.0,0.0,22.919,0.0
0.0,0.001,0.003,22.478,0.004
0.158,0.11800000000000001,0.06,24.536,0.178
0.402,0.368,0.077,28.186,0.445
0.592,0.602,0.083,31.094,0.6849999999999999
0.725,0.788,0.088,33.061,0.876
0.803,0.91,0.092,34.538,1.002
0.8180000000000001,0.932,0.101,35.531,1.0330000000000001
0.798,0.904,0.1,36.153,1.004
0.728,0.803,0.097,36.371,0.9
0.62,0.66,0.085,36.2,0.745
0.444,0.437,0.078,35.502,0.515
0.216,0.184,0.066,34.258,0.25
0.011,0.01,0.013000000000000001,31.125,0.023
0.0,0.0,0.0,29.072,0.0
0.0,0.0,0.0,28.22,0.0
0.0,0.0,0.0,27.461,0.0
0.0,0.0,0.0,26.748,0.0
0.0,0.0,0.0,26.085,0.0
0.0,0.0,0.0,25.472,0.0
0.0,0.0,0.0,24.867,0.0
0.0,0.0,0.0,24.284,0.0
0.0,0.0,0.0,23.684,0.0
0.0,0.0,0.0,23.142,0.0
0.0,0.0,0.0,22.666,0.0
0.0,0.001,0.003,22.259,0.004
0.163,0.125,0.059000000000000004,24.628,0.184
0.401,0.368,0.077,28.391,0.445
0.59,0.599,0.085,31.358,0.6839999999999999
0.722,0.783,0.09,33.317,0.873
0.799,0.903,0.095,34.856,0.998
0.812,0.921,0.105,35.911,1.026
0.792,0.894,0.10400000000000001,36.567,0.998
0.722,0.791,0.101,36.78,0.892
0.611,0.644,0.091,36.58,0.735
0.435,0.419,0.084,35.864,0.503
0.209,0.17200000000000001,0.07,34.627,0.24200000000000002
0.01,0.009000000000000001,0.013000000000000001,31.405,0.022000000000000002
0.0,0.0,0.0,29.322,0.0
0.0,0.0,0.0,28.349,0.0
0.0,0.0,0.0,27.457,0.0
0.0,0.0,0.0,26.639,0.0
0.0,0.0,0.0,25.862,0.0
0.0,0.0,0.0,25.119,0.0
0.0,0.0,0.0,24.432,0.0
0.0,0.0,0.0,23.8,0.0
0.0,0.0,0.0,23.225,0.0
0.0,0.0,0.0,22.715,0.0
0.0,0.0,0.0,22.26,0.0
0.0,0.001,0.003,21.899,0.004
0.163,0.125,0.059000000000000004,24.483,0.184
0.404,0.371,0.077,28.108,0.448
