electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,25.405,0.0
0.0,0.0,0.0,24.656,0.0
0.0,0.0,0.0,24.096,0.0
0.0,0.0,0.0,23.773,0.0
0.0,0.0,0.0,23.091,0.0
0.0,0.0,0.0,22.438,0.0
0.0,0.001,0.003,21.881,0.004
0.17300000000000001,0.14200000000000002,0.053,24.307,0.195
0.41600000000000004,0.394,0.068,27.768,0.462
0.604,0.625,0.075,30.682,0.7
0.736,0.81,0.081,32.658,0.891
0.812,0.927,0.08600000000000001,33.96,1.0130000000000001
0.8270000000000001,0.9470000000000001,0.095,34.726,1.042
0.805,0.913,0.097,35.268,1.01
0.733,0.807,0.095,35.576,0.902
0.61,0.635,0.092,35.467,0.727
0.432,0.41100000000000003,0.08700000000000001,34.879,0.49800000000000005
0.20500000000000002,0.165,0.07200000000000001,33.716,0.23700000000000002
0.01,0.008,0.013000000000000001,30.673000000000002,0.021
0.0,0.0,0.0,28.61,0.0
0.0,0.0,0.0,27.765,0.0
0.0,0.0,0.0,27.031,0.0
0.0,0.0,0.0,26.371,0.0
0.0,0.0,0.0,25.698,0.0
0.0,0.0,0.0,24.949,0.0
0.0,0.0,0.0,24.199,0.0
0.0,0.0,0.0,23.461,0.0
0.0,0.0,0.0,22.754,0.0
0.0,0.0,0.0,22.127,0.0
0.0,0.0,0.0,21.578,0.0
0.0,0.001,0.003,21.141,0.004
0.171,0.138,0.054,23.62,0.192
0.41400000000000003,0.389,0.069,27.43,0.458
0.601,0.619,0.077,30.865,0.696
0.733,0.807,0.081,33.077,0.888
0.81,0.928,0.085,34.608,1.0130000000000001
0.8280000000000001,0.9580000000000001,0.092,35.584,1.05
0.806,0.926,0.092,36.197,1.018
0.736,0.8220000000000001,0.09,36.501,0.912
0.621,0.664,0.082,36.412,0.746
0.443,0.436,0.077,35.777,0.513
0.215,0.183,0.066,34.546,0.249
0.011,0.01,0.013000000000000001,31.413,0.023
0.0,0.0,0.0,29.361,0.0
0.0,0.0,0.0,28.564,0.0
0.0,0.0,0.0,27.886,0.0
0.0,0.0,0.0,27.086,0.0
0.0,0.0,0.0,26.163,0.0
0.0,0.0,0.0,25.281,0.0
0.0,0.0,0.0,24.463,0.0
0.0,0.0,0.0,23.726,0.0
0.0,0.0,0.0,23.065,0.0
0.0,0.0,0.0,22.488,0.0
0.0,0.0,0.0,21.987,0.0
0.0,0.001,0.003,21.6,0.004
0.17400000000000002,0.14100000000000001,0.053,24.323,0.194
0.41500000000000004,0.393,0.068,28.031,0.461
0.604,0.627,0.075,31.056,0.702
0.736,0.8130000000000001,0.08,33.133,0.893
0.8130000000000001,0.934,0.084,34.637,1.018
0.8210000000000001,0.9420000000000001,0.096,35.56,1.038
0.801,0.913,0.097,36.146,1.01
0.73,0.808,0.095,36.385,0.903
0.617,0.655,0.085,36.27,0.74
0.44,0.429,0.08,35.59,0.509
0.212,0.177,0.068,34.323,0.245
0.01,0.009000000000000001,0.013000000000000001,30.72,0.022000000000000002
0.0,0.0,0.0,28.489,0.0
0.0,0.0,0.0,27.538,0.0
0.0,0.0,0.0,26.678,0.0
0.0,0.0,0.0,25.768,0.0
0.0,0.0,0.0,24.831,0.0
0.0,0.0,0.0,23.911,0.0
0.0,0.0,0.0,23.034,0.0
0.0,0.0,0.0,22.232,0.0
0.0,0.0,0.0,21.535,0.0
0.0,0.0,0.0,20.928,0.0
0.0,0.0,0.0,20.411,0.0
0.0,0.001,0.003,20.003,0.004
0.179,0.148,0.051000000000000004,22.856,0.199
0.424,0.405,0.064,26.82,0.46900000000000003
0.614,0.641,0.07,30.252,0.7110000000000001
0.746,0.8280000000000001,0.075,32.445,0.903
0.8220000000000001,0.9500000000000001,0.079,34.095,1.0290000000000001
0.838,0.976,0.08600000000000001,35.185,1.062
0.8160000000000001,0.9440000000000001,0.08700000000000001,35.769,1.0310000000000001
0.745,0.838,0.085,35.998,0.9229999999999999
0.627,0.674,0.079,35.8,0.753
0.448,0.444,0.074,35.08,0.518
0.218,0.187,0.064,33.791,0.251
0.011,0.01,0.013000000000000001,30.825,0.023
0.0,0.0,0.0,28.768,0.0
0.0,0.0,0.0,28.111,0.0
0.0,0.0,0.0,27.612,0.0
0.0,0.0,0.0,26.981,0.0
0.0,0.0,0.0,25.799,0.0
0.0,0.0,0.0,24.606,0.0
0.0,0.0,0.0,23.754,0.0
0.0,0.0,0.0,22.966,0.0
0.0,0.0,0.0,22.206,0.0
0.0,0.0,0.0,21.467,0.0
0.0,0.0,0.0,20.745,0.0
0.0,0.001,0.003,20.106,0.004
0.184,0.156,0.049,22.825,0.20500000000000002
0.429,0.41200000000000003,0.061,26.721,0.47300000000000003
0.617,0.646,0.068,30.272,0.714
0.746,0.8300000000000001,0.074,32.561,0.904
0.8230000000000001,0.9520000000000001,0.079,34.115,1.0310000000000001
0.842,0.985,0.084,35.085,1.069
0.8220000000000001,0.9560000000000001,0.084,35.658,1.04
0.752,0.851,0.082,35.866,0.9329999999999999
0.622,0.662,0.082,35.583,0.744
0.441,0.429,0.08,34.836,0.509
0.21,0.17300000000000001,0.069,33.567,0.24200000000000002
0.01,0.009000000000000001,0.013000000000000001,30.473,0.022000000000000002
0.0,0.0,0.0,28.33,0.0
0.0,0.0,0.0,27.588,0.0
0.0,0.0,0.0,27.017,0.0
0.0,0.0,0.0,26.549,0.0
0.0,0.0,0.0,25.82,0.0
0.0,0.0,0.0,24.985,0.0
0.0,0.0,0.0,24.163,0.0
0.0,0.0,0.0,23.272,0.0
0.0,0.0,0.0,22.436,0.0
0.0,0.0,0.0,21.592,0.0
0.0,0.0,0.0,20.706,0.0
0.0,0.001,0.003,20.076,0.004
0.182,0.152,0.05,22.784,0.202
0.425,0.405,0.064,26.643,0.46900000000000003
0.614,0.64,0.07100000000000001,30.209,0.7110000000000001
0.745,0.8270000000000001,0.076,32.37,0.903
0.8230000000000001,0.9500000000000001,0.08,33.913,1.03
0.8290000000000001,0.9540000000000001,0.092,34.871,1.046
0.81,0.926,0.093,35.482,1.0190000000000001
0.737,0.8180000000000001,0.091,35.679,0.909
0.63,0.675,0.079,35.51,0.754
0.45,0.445,0.074,34.837,0.519
0.219,0.187,0.064,33.608,0.251
0.011,0.01,0.013000000000000001,30.602,0.023
0.0,0.0,0.0,28.512,0.0
0.0,0.0,0.0,27.727,0.0
0.0,0.0,0.0,27.066,0.0
0.0,0.0,0.0,26.454,0.0
0.0,0.0,0.0,25.78,0.0
0.0,0.0,0.0,24.894,0.0
0.0,0.0,0.0,23.945,0.0
0.0,0.0,0.0,23.104,0.0
0.0,0.0,0.0,22.35,0.0
0.0,0.0,0.0,21.611,0.0
0.0,0.0,0.0,20.867,0.0
0.0,0.001,0.003,20.209,0.004
0.181,0.151,0.05,22.882,0.201
0.426,0.40800000000000003,0.062,26.679,0.47000000000000003
0.616,0.647,0.068,30.397,0.7150000000000001
0.748,0.836,0.07200000000000001,32.911,0.9079999999999999
0.8240000000000001,0.962,0.075,34.664,1.037
0.851,1.014,0.076,35.906,1.09
0.8310000000000001,0.986,0.075,36.658,1.061
0.762,0.882,0.07200000000000001,36.942,0.954
0.638,0.7020000000000001,0.069,36.716,0.7710000000000001
0.461,0.47200000000000003,0.064,36.006,0.536
0.23,0.209,0.056,34.672,0.265
0.013000000000000001,0.014,0.013000000000000001,30.249,0.027000000000000003
0.0,0.0,0.0,28.478,0.0
