electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,27.201,0.0
0.0,0.0,0.0,26.556,0.0
0.0,0.0,0.0,25.641,0.0
0.0,0.0,0.0,24.194,0.0
0.0,0.0,0.0,24.051,0.0
0.0,0.0,0.0,23.736,0.0
0.0,0.0,0.003,23.544,0.003
0.091,0.032,0.079,24.889,0.111
0.253,0.107,0.17300000000000001,26.529,0.28
0.417,0.229,0.234,27.895,0.463
0.601,0.458,0.231,29.028,0.6890000000000001
0.6890000000000001,0.5750000000000001,0.234,29.909,0.809
0.705,0.587,0.249,30.56,0.836
0.6910000000000001,0.5760000000000001,0.242,30.991,0.8180000000000001
0.63,0.511,0.225,31.144,0.736
0.523,0.401,0.197,31.036,0.5980000000000001
0.36,0.23900000000000002,0.164,30.556,0.403
0.163,0.085,0.10400000000000001,29.639,0.189
0.007,0.004,0.013000000000000001,27.498,0.017
0.0,0.0,0.0,26.414,0.0
0.0,0.0,0.0,25.861,0.0
0.0,0.0,0.0,25.37,0.0
0.0,0.0,0.0,24.94,0.0
0.0,0.0,0.0,24.631,0.0
0.0,0.0,0.0,24.417,0.0
0.0,0.0,0.0,24.149,0.0
0.0,0.0,0.0,23.81,0.0
0.0,0.0,0.0,23.41,0.0
0.0,0.0,0.0,23.18,0.0
0.0,0.0,0.0,22.866,0.0
0.0,0.0,0.003,22.574,0.003
0.073,0.012,0.079,23.784,0.091
0.17300000000000001,0.02,0.17400000000000002,24.766,0.194
0.14100000000000001,0.006,0.156,24.863,0.162
0.14400000000000002,0.004,0.16,24.835,0.164
0.14300000000000002,0.004,0.16,24.865,0.164
0.16,0.004,0.177,25.016,0.181
0.193,0.006,0.209,25.325,0.215
0.196,0.008,0.211,25.587,0.219
0.163,0.007,0.178,25.791,0.185
0.123,0.006,0.137,25.966,0.14300000000000002
0.059000000000000004,0.004,0.074,25.704,0.078
0.002,0.0,0.009000000000000001,24.527,0.009000000000000001
0.0,0.0,0.0,23.849,0.0
0.0,0.0,0.0,23.552,0.0
0.0,0.0,0.0,23.348,0.0
0.0,0.0,0.0,23.151,0.0
0.0,0.0,0.0,22.94,0.0
0.0,0.0,0.0,22.609,0.0
0.0,0.0,0.0,22.139,0.0
0.0,0.0,0.0,21.848,0.0
0.0,0.0,0.0,21.574,0.0
0.0,0.0,0.0,21.285,0.0
0.0,0.0,0.0,21.035,0.0
0.0,0.001,0.003,20.873,0.004
0.128,0.07200000000000001,0.075,22.581,0.14700000000000002
0.34700000000000003,0.251,0.127,25.221,0.378
0.492,0.371,0.178,27.358,0.5489999999999999
0.592,0.456,0.22,28.76,0.676
0.6970000000000001,0.605,0.216,29.934,0.821
0.719,0.634,0.221,30.78,0.855
0.727,0.675,0.195,31.473,0.8700000000000001
0.673,0.624,0.17300000000000001,31.877,0.797
0.5640000000000001,0.502,0.151,31.873,0.653
0.395,0.315,0.13,31.406,0.445
0.184,0.11800000000000001,0.093,30.344,0.21100000000000002
0.008,0.005,0.014,27.656,0.019
0.0,0.0,0.0,26.464,0.0
0.0,0.0,0.0,26.061,0.0
0.0,0.0,0.0,25.763,0.0
0.0,0.0,0.0,25.372,0.0
0.0,0.0,0.0,24.788,0.0
0.0,0.0,0.0,24.174,0.0
0.0,0.0,0.0,23.59,0.0
0.0,0.0,0.0,23.079,0.0
0.0,0.0,0.0,22.688,0.0
0.0,0.0,0.0,22.331,0.0
0.0,0.0,0.0,21.989,0.0
0.0,0.001,0.003,21.781,0.004
0.126,0.073,0.07200000000000001,23.241,0.14500000000000002
0.365,0.292,0.107,25.838,0.39899999999999997
0.5690000000000001,0.538,0.108,28.338,0.646
0.713,0.737,0.108,30.254,0.845
0.798,0.867,0.108,31.571,0.975
0.8220000000000001,0.905,0.113,32.301,1.018
0.802,0.875,0.113,32.611,0.988
0.729,0.769,0.111,32.633,0.88
0.611,0.612,0.10300000000000001,32.417,0.715
0.43,0.39,0.097,31.811,0.487
0.203,0.153,0.078,30.564,0.23099999999999998
0.01,0.008,0.014,27.47,0.022
0.0,0.0,0.0,25.92,0.0
0.0,0.0,0.0,25.194,0.0
0.0,0.0,0.0,24.555,0.0
0.0,0.0,0.0,23.959,0.0
0.0,0.0,0.0,23.396,0.0
0.0,0.0,0.0,22.852,0.0
0.0,0.0,0.0,22.313,0.0
0.0,0.0,0.0,21.814,0.0
0.0,0.0,0.0,21.416,0.0
0.0,0.0,0.0,21.174,0.0
0.0,0.0,0.0,21.005,0.0
0.0,0.001,0.003,20.775,0.004
0.16,0.11800000000000001,0.061,22.505,0.179
0.405,0.361,0.082,25.35,0.443
0.5680000000000001,0.537,0.106,27.957,0.643
0.708,0.725,0.111,29.988,0.836
0.788,0.848,0.113,31.508,0.961
0.8170000000000001,0.898,0.114,32.544,1.012
0.801,0.881,0.11,33.199,0.991
0.731,0.781,0.107,33.469,0.888
0.611,0.621,0.099,33.391,0.72
0.432,0.4,0.093,32.793,0.493
0.20400000000000001,0.157,0.076,31.44,0.23299999999999998
0.009000000000000001,0.007,0.013000000000000001,27.86,0.02
0.0,0.0,0.0,26.937,0.0
0.0,0.0,0.0,27.132,0.0
0.0,0.0,0.0,27.332,0.0
0.0,0.0,0.0,27.004,0.0
0.0,0.0,0.0,26.094,0.0
0.0,0.0,0.0,25.176,0.0
0.0,0.0,0.0,24.485,0.0
0.0,0.0,0.0,24.101,0.0
0.0,0.0,0.0,23.721,0.0
0.0,0.0,0.0,23.017,0.0
0.0,0.0,0.0,22.286,0.0
0.0,0.001,0.003,21.663,0.004
0.164,0.124,0.059000000000000004,22.978,0.183
0.403,0.362,0.08,25.963,0.442
0.593,0.59,0.089,28.891,0.6789999999999999
0.725,0.77,0.095,30.979,0.865
0.802,0.886,0.101,32.464,0.987
0.8160000000000001,0.904,0.111,33.471,1.0150000000000001
0.795,0.875,0.111,34.1,0.986
0.721,0.768,0.11,34.343,0.878
0.602,0.608,0.10400000000000001,34.19,0.712
0.42,0.382,0.098,33.566,0.48
0.20500000000000002,0.161,0.074,32.33,0.235
0.011,0.01,0.013000000000000001,28.946,0.023
0.0,0.0,0.0,27.665,0.0
0.0,0.0,0.0,27.258,0.0
0.0,0.0,0.0,26.879,0.0
0.0,0.0,0.0,26.232,0.0
0.0,0.0,0.0,25.309,0.0
0.0,0.0,0.0,24.305,0.0
0.0,0.0,0.0,23.478,0.0
0.0,0.0,0.0,22.98,0.0
0.0,0.0,0.0,22.759,0.0
0.0,0.0,0.0,22.878,0.0
0.0,0.0,0.0,23.217,0.0
0.0,0.001,0.003,23.204,0.004
0.168,0.132,0.057,24.241,0.189
0.40900000000000003,0.376,0.075,26.964,0.451
0.598,0.606,0.083,29.76,0.689
0.73,0.788,0.089,31.821,0.877
0.808,0.907,0.094,33.239,1.0010000000000001
0.8210000000000001,0.925,0.10400000000000001,34.159,1.0290000000000001
0.799,0.893,0.105,34.691,0.998
0.727,0.787,0.10300000000000001,34.851,0.89
0.618,0.645,0.09,34.676,0.735
0.441,0.423,0.083,34.05,0.506
0.21,0.17,0.07100000000000001,32.87,0.24100000000000002
0.01,0.008,0.013000000000000001,29.871,0.021
0.0,0.0,0.0,28.604,0.0
0.0,0.0,0.0,28.287,0.0
0.0,0.0,0.0,28.108,0.0
0.0,0.0,0.0,27.722,0.0
0.0,0.0,0.0,27.045,0.0
0.0,0.0,0.0,26.393,0.0
0.0,0.0,0.0,25.84,0.0
0.0,0.0,0.0,25.292,0.0
0.0,0.0,0.0,24.806,0.0
0.0,0.0,0.0,24.346,0.0
0.0,0.0,0.0,23.733,0.0
0.0,0.001,0.003,22.918,0.004
0.158,0.115,0.063,24.783,0.178
0.393,0.34500000000000003,0.09,27.807,0.43500000000000005
0.537,0.47900000000000004,0.133,29.849,0.6120000000000001
0.615,0.53,0.183,30.572,0.7130000000000001
0.747,0.743,0.156,31.443,0.899
0.792,0.8280000000000001,0.14200000000000002,32.317,0.9700000000000001
0.776,0.8150000000000001,0.136,33.07,0.9510000000000001
0.708,0.725,0.129,33.501,0.854
0.599,0.591,0.113,33.55,0.704
0.417,0.37,0.106,33.145,0.476
0.191,0.135,0.085,32.085,0.22000000000000003
0.008,0.006,0.014,29.133,0.02
0.0,0.0,0.0,27.787,0.0
0.0,0.0,0.0,27.283,0.0
0.0,0.0,0.0,26.896,0.0
0.0,0.0,0.0,26.626,0.0
0.0,0.0,0.0,26.347,0.0
0.0,0.0,0.0,26.055,0.0
0.0,0.0,0.0,25.603,0.0
0.0,0.0,0.0,25.034,0.0
0.0,0.0,0.0,24.449,0.0
