electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,26.354,0.0
0.0,0.0,0.0,25.121,0.0
0.0,0.0,0.0,24.119,0.0
0.0,0.0,0.0,24.336,0.0
0.0,0.0,0.0,23.857,0.0
0.0,0.0,0.0,23.442,0.0
0.0,0.001,0.003,23.111,0.004
0.14400000000000002,0.101,0.065,25.456,0.166
0.383,0.338,0.088,28.731,0.42600000000000005
0.581,0.582,0.09,31.207,0.6719999999999999
0.716,0.769,0.094,32.979,0.863
0.795,0.892,0.097,34.415,0.989
0.8240000000000001,0.9440000000000001,0.098,35.462,1.042
0.803,0.917,0.097,36.163,1.014
0.734,0.8160000000000001,0.094,36.45,0.91
0.614,0.649,0.088,36.328,0.737
0.44,0.429,0.081,35.737,0.51
0.215,0.182,0.067,34.619,0.249
0.011,0.01,0.013000000000000001,31.813,0.023
0.0,0.0,0.0,29.926,0.0
0.0,0.0,0.0,29.106,0.0
0.0,0.0,0.0,28.316,0.0
0.0,0.0,0.0,27.543,0.0
0.0,0.0,0.0,26.807,0.0
0.0,0.0,0.0,26.143,0.0
0.0,0.0,0.0,25.509,0.0
0.0,0.0,0.0,24.946,0.0
0.0,0.0,0.0,24.498,0.0
0.0,0.0,0.0,24.086,0.0
0.0,0.0,0.0,23.733,0.0
0.0,0.001,0.003,23.393,0.004
0.146,0.099,0.067,25.531,0.166
0.361,0.293,0.108,28.487,0.40099999999999997
0.519,0.45,0.14200000000000002,30.869,0.5920000000000001
0.645,0.606,0.156,32.727,0.762
0.748,0.774,0.14400000000000002,34.292,0.918
0.767,0.803,0.15,35.347,0.9530000000000001
0.762,0.81,0.139,36.062,0.9490000000000001
0.68,0.687,0.14200000000000002,36.306,0.8290000000000001
0.578,0.5650000000000001,0.123,36.196,0.6880000000000001
0.41300000000000003,0.369,0.108,35.598,0.477
0.18,0.122,0.089,34.498,0.211
0.008,0.006,0.014,32.447,0.02
0.0,0.0,0.0,30.672,0.0
0.0,0.0,0.0,30.051,0.0
0.0,0.0,0.0,29.593,0.0
0.0,0.0,0.0,29.241,0.0
0.0,0.0,0.0,28.831,0.0
0.0,0.0,0.0,28.19,0.0
0.0,0.0,0.0,27.47,0.0
0.0,0.0,0.0,26.868,0.0
0.0,0.0,0.0,26.409,0.0
0.0,0.0,0.0,25.978,0.0
0.0,0.0,0.0,25.42,0.0
0.0,0.0,0.003,24.862,0.003
0.107,0.052000000000000005,0.076,26.175,0.128
0.325,0.231,0.13,28.673000000000002,0.361
0.528,0.468,0.135,31.017,0.603
0.683,0.6900000000000001,0.125,32.867,0.8150000000000001
0.78,0.851,0.115,34.347,0.966
0.8210000000000001,0.93,0.107,35.444,1.0370000000000001
0.801,0.905,0.105,36.113,1.01
0.731,0.801,0.10200000000000001,36.376,0.903
0.603,0.619,0.10200000000000001,36.201,0.721
0.426,0.398,0.095,35.593,0.493
0.202,0.156,0.078,34.496,0.23399999999999999
0.009000000000000001,0.007,0.014,31.911,0.021
0.0,0.0,0.0,30.061,0.0
0.0,0.0,0.0,29.316,0.0
0.0,0.0,0.0,28.737,0.0
0.0,0.0,0.0,28.157,0.0
0.0,0.0,0.0,27.557,0.0
0.0,0.0,0.0,27.015,0.0
0.0,0.0,0.0,26.409,0.0
0.0,0.0,0.0,25.794,0.0
0.0,0.0,0.0,25.148,0.0
0.0,0.0,0.0,24.46,0.0
0.0,0.0,0.0,23.808,0.0
0.0,0.001,0.003,23.279,0.004
0.164,0.128,0.057,25.541,0.185
0.405,0.376,0.075,28.561,0.451
0.595,0.606,0.082,30.947,0.688
0.727,0.79,0.088,32.866,0.878
0.804,0.911,0.092,34.401,1.0030000000000001
0.8210000000000001,0.9380000000000001,0.099,35.508,1.0370000000000001
0.799,0.907,0.101,36.186,1.008
0.716,0.774,0.107,36.342,0.881
0.591,0.601,0.10400000000000001,36.087,0.705
0.429,0.406,0.089,35.447,0.495
