electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.5670000000000001,0.292,0.373,34.538,0.665
0.55,0.322,0.323,35.01,0.645
0.464,0.271,0.267,35.087,0.538
0.309,0.147,0.20700000000000002,34.683,0.354
0.14,0.051000000000000004,0.116,33.896,0.167
0.006,0.003,0.014,31.865,0.017
0.0,0.0,0.0,30.358,0.0
0.0,0.0,0.0,29.562,0.0
0.0,0.0,0.0,28.773,0.0
0.0,0.0,0.0,27.993,0.0
0.0,0.0,0.0,27.288,0.0
0.0,0.0,0.0,26.676,0.0
0.0,0.0,0.0,26.293,0.0
0.0,0.0,0.0,26.373,0.0
0.0,0.0,0.0,26.398,0.0
0.0,0.0,0.0,26.167,0.0
0.0,0.0,0.0,25.906,0.0
0.0,0.0,0.002,25.709,0.002
0.042,0.005,0.054,26.432,0.059
0.155,0.023,0.156,27.957,0.179
0.331,0.099,0.27,29.842,0.369
0.579,0.401,0.273,32.258,0.674
0.725,0.669,0.215,34.387,0.884
0.77,0.764,0.195,35.667,0.9590000000000001
0.767,0.785,0.17500000000000002,36.501,0.9600000000000001
0.6970000000000001,0.686,0.17,36.831,0.8560000000000001
