electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,27.384,0.0
0.0,0.0,0.0,26.882,0.0
0.0,0.0,0.0,26.319,0.0
0.0,0.0,0.0,23.728,0.0
0.0,0.0,0.0,23.353,0.0
0.0,0.0,0.0,22.788,0.0
0.0,0.001,0.003,22.189,0.004
0.163,0.126,0.058,24.237,0.184
0.402,0.368,0.077,27.619,0.445
0.589,0.593,0.08600000000000001,30.569,0.6789999999999999
0.715,0.767,0.094,32.856,0.861
0.793,0.889,0.098,34.6,0.987
0.8220000000000001,0.9450000000000001,0.097,35.834,1.042
0.801,0.917,0.097,36.563,1.014
0.731,0.812,0.094,36.797,0.906
0.608,0.638,0.091,36.578,0.729
0.432,0.41400000000000003,0.08600000000000001,35.877,0.5
0.20500000000000002,0.165,0.073,34.678,0.238
0.009000000000000001,0.007,0.013000000000000001,31.665,0.02
0.0,0.0,0.0,30.337,0.0
0.0,0.0,0.0,30.102,0.0
0.0,0.0,0.0,29.948,0.0
0.0,0.0,0.0,29.753,0.0
0.0,0.0,0.0,29.387,0.0
0.0,0.0,0.0,28.692,0.0
0.0,0.0,0.0,27.554,0.0
0.0,0.0,0.0,25.91,0.0
0.0,0.0,0.0,24.504,0.0
0.0,0.0,0.0,23.673000000000002,0.0
0.0,0.0,0.0,23.074,0.0
0.0,0.001,0.003,22.575,0.004
0.152,0.11,0.063,24.93,0.173
0.39,0.34600000000000003,0.08700000000000001,28.471,0.43300000000000005
0.5680000000000001,0.555,0.101,31.208,0.656
0.7000000000000001,0.734,0.108,33.101,0.842
0.778,0.852,0.112,34.602,0.964
0.808,0.906,0.112,35.715,1.018
0.784,0.872,0.113,36.443,0.985
0.708,0.756,0.115,36.742,0.871
0.583,0.582,0.113,36.599,0.695
0.40900000000000003,0.368,0.105,36.009,0.473
0.186,0.133,0.085,34.895,0.21800000000000003
0.007,0.005,0.013000000000000001,32.16,0.018000000000000002
0.0,0.0,0.0,30.344,0.0
0.0,0.0,0.0,29.323,0.0
0.0,0.0,0.0,28.408,0.0
0.0,0.0,0.0,27.629,0.0
0.0,0.0,0.0,26.958,0.0
0.0,0.0,0.0,26.326,0.0
0.0,0.0,0.0,25.732,0.0
0.0,0.0,0.0,25.197,0.0
0.0,0.0,0.0,24.682,0.0
0.0,0.0,0.0,24.344,0.0
0.0,0.0,0.0,23.973,0.0
0.0,0.0,0.003,23.38,0.003
0.088,0.031,0.077,24.696,0.108
0.28300000000000003,0.152,0.161,27.403,0.313
0.46900000000000003,0.335,0.194,30.305,0.529
0.608,0.509,0.20400000000000001,32.567,0.7130000000000001
0.6890000000000001,0.627,0.20400000000000001,34.253,0.831
0.781,0.8230000000000001,0.153,35.78,0.9760000000000001
0.756,0.792,0.151,36.587,0.9430000000000001
0.676,0.671,0.155,36.871,0.8260000000000001
0.557,0.513,0.149,36.737,0.662
0.371,0.28400000000000003,0.145,36.069,0.42900000000000005
0.149,0.075,0.10300000000000001,34.921,0.178
0.006,0.003,0.013000000000000001,32.232,0.016
0.0,0.0,0.0,30.454,0.0
0.0,0.0,0.0,29.562,0.0
0.0,0.0,0.0,28.848,0.0
0.0,0.0,0.0,28.295,0.0
0.0,0.0,0.0,27.779,0.0
0.0,0.0,0.0,26.935,0.0
0.0,0.0,0.0,26.067,0.0
0.0,0.0,0.0,25.475,0.0
0.0,0.0,0.0,24.913,0.0
0.0,0.0,0.0,24.285,0.0
0.0,0.0,0.0,23.754,0.0
0.0,0.0,0.003,23.526,0.003
0.098,0.037,0.08,24.892,0.11699999999999999
0.29,0.158,0.163,27.608,0.321
0.462,0.316,0.20600000000000002,30.471,0.522
0.619,0.525,0.203,32.889,0.728
0.714,0.674,0.195,34.734,0.869
0.737,0.711,0.2,35.945,0.911
0.718,0.686,0.201,36.71,0.887
0.603,0.492,0.231,36.796,0.723
0.509,0.386,0.214,36.635,0.6
0.213,0.057,0.19,35.522,0.247
0.105,0.026000000000000002,0.10400000000000001,34.599,0.13
0.003,0.001,0.011,32.331,0.012
0.0,0.0,0.0,30.642,0.0
0.0,0.0,0.0,29.63,0.0
0.0,0.0,0.0,28.903,0.0
0.0,0.0,0.0,28.297,0.0
0.0,0.0,0.0,27.568,0.0
0.0,0.0,0.0,26.711,0.0
0.0,0.0,0.0,26.057,0.0
0.0,0.0,0.0,25.706,0.0
0.0,0.0,0.0,25.541,0.0
0.0,0.0,0.0,25.328,0.0
0.0,0.0,0.0,25.151,0.0
0.0,0.0,0.002,24.927,0.002
0.043000000000000003,0.005,0.054,25.327,0.059
0.179,0.036000000000000004,0.166,26.79,0.202
0.385,0.165,0.263,28.975,0.42800000000000005
0.511,0.28,0.304,31.15,0.5840000000000001
0.604,0.397,0.312,32.961,0.7090000000000001
0.6940000000000001,0.5750000000000001,0.265,34.518,0.8400000000000001
0.707,0.637,0.226,35.578,0.863
0.643,0.5640000000000001,0.211,36.071,0.775
0.517,0.406,0.201,36.046,0.607
0.34900000000000003,0.226,0.17400000000000002,35.5,0.4
0.137,0.054,0.11,34.396,0.164
0.004,0.002,0.012,32.226,0.014
0.0,0.0,0.0,30.693,0.0
0.0,0.0,0.0,29.732,0.0
0.0,0.0,0.0,28.975,0.0
0.0,0.0,0.0,28.553,0.0
0.0,0.0,0.0,28.454,0.0
0.0,0.0,0.0,28.082,0.0
0.0,0.0,0.0,27.408,0.0
0.0,0.0,0.0,26.923000000000002,0.0
0.0,0.0,0.0,26.693,0.0
0.0,0.0,0.0,26.624,0.0
0.0,0.0,0.0,26.475,0.0
0.0,0.0,0.001,26.226,0.001
0.021,0.001,0.035,26.495,0.036000000000000004
0.085,0.004,0.1,27.228,0.10400000000000001
0.198,0.015,0.209,28.234,0.22399999999999998
0.295,0.03,0.298,29.11,0.32799999999999996
0.34800000000000003,0.041,0.34800000000000003,29.698,0.389
0.454,0.088,0.425,30.454,0.513
0.387,0.057,0.377,30.437,0.434
0.392,0.07100000000000001,0.368,30.603,0.439
0.296,0.044,0.28800000000000003,30.518,0.332
0.169,0.016,0.178,30.059,0.194
0.06,0.004,0.075,29.402,0.079
0.001,0.0,0.007,28.53,0.007
0.0,0.0,0.0,27.768,0.0
0.0,0.0,0.0,27.471,0.0
0.0,0.0,0.0,26.932,0.0
0.0,0.0,0.0,26.437,0.0
0.0,0.0,0.0,26.092,0.0
0.0,0.0,0.0,25.639,0.0
0.0,0.0,0.0,25.048,0.0
0.0,0.0,0.0,24.288,0.0
0.0,0.0,0.0,23.614,0.0
0.0,0.0,0.0,23.22,0.0
0.0,0.0,0.0,23.139,0.0
0.0,0.001,0.003,23.164,0.004
0.115,0.059000000000000004,0.076,24.549,0.135
0.318,0.215,0.136,27.607,0.351
0.518,0.444,0.146,30.498,0.59
0.685,0.6900000000000001,0.128,32.732,0.8180000000000001
0.772,0.8300000000000001,0.124,34.343,0.9540000000000001
0.798,0.873,0.127,35.442,1.0
0.769,0.8290000000000001,0.132,36.089,0.9610000000000001
0.6940000000000001,0.719,0.131,36.315,0.85
0.602,0.615,0.105,36.207,0.72
0.426,0.395,0.097,35.531,0.492
0.196,0.146,0.081,34.343,0.22699999999999998
0.009000000000000001,0.007,0.014,31.564,0.021
0.0,0.0,0.0,29.656,0.0
0.0,0.0,0.0,28.865,0.0
0.0,0.0,0.0,28.65,0.0
0.0,0.0,0.0,28.836,0.0
0.0,0.0,0.0,28.494,0.0
0.0,0.0,0.0,27.426,0.0
0.0,0.0,0.0,26.175,0.0
0.0,0.0,0.0,25.285,0.0
0.0,0.0,0.0,24.816,0.0
0.0,0.0,0.0,24.723,0.0
0.0,0.0,0.0,24.513,0.0
0.0,0.0,0.003,23.801,0.003
0.088,0.032,0.076,25.01,0.108
0.28500000000000003,0.159,0.156,27.744,0.315
0.495,0.393,0.169,30.524,0.562
0.66,0.629,0.154,32.625,0.783
0.744,0.761,0.15,34.163,0.911
0.79,0.852,0.137,35.381,0.989
0.789,0.873,0.11900000000000001,36.173,0.992
0.737,0.812,0.10300000000000001,36.592,0.915
0.622,0.654,0.094,36.515,0.748
0.422,0.384,0.10400000000000001,35.859,0.488
0.162,0.094,0.097,34.665,0.191
0.007,0.004,0.013000000000000001,31.874,0.017
0.0,0.0,0.0,30.201,0.0
0.0,0.0,0.0,29.346,0.0
0.0,0.0,0.0,28.763,0.0
0.0,0.0,0.0,28.396,0.0
0.0,0.0,0.0,27.805,0.0
0.0,0.0,0.0,26.837,0.0
0.0,0.0,0.0,25.623,0.0
0.0,0.0,0.0,24.57,0.0
0.0,0.0,0.0,23.907,0.0
0.0,0.0,0.0,23.642,0.0
0.0,0.0,0.0,23.809,0.0
0.0,0.001,0.004,23.637,0.005
0.13,0.077,0.073,24.658,0.15
0.34800000000000003,0.265,0.11900000000000001,27.783,0.384
0.543,0.494,0.128,30.817,0.622
0.6890000000000001,0.7020000000000001,0.123,33.008,0.8250000000000001
0.786,0.865,0.113,34.705,0.978
0.8160000000000001,0.921,0.112,35.913,1.0330000000000001
0.79,0.88,0.116,36.638,0.996
0.6980000000000001,0.729,0.13,36.846,0.859
0.556,0.518,0.14200000000000002,36.591,0.66
0.368,0.28300000000000003,0.14100000000000001,35.924,0.42400000000000004
0.152,0.081,0.1,34.792,0.181
0.007,0.004,0.013000000000000001,31.825,0.017
0.0,0.0,0.0,29.913,0.0
0.0,0.0,0.0,29.023,0.0
0.0,0.0,0.0,28.316,0.0
0.0,0.0,0.0,27.82,0.0
0.0,0.0,0.0,27.519,0.0
