electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,27.508,0.0
0.0,0.0,0.0,26.953,0.0
0.0,0.0,0.0,26.669,0.0
0.0,0.0,0.0,23.09,0.0
0.0,0.0,0.0,21.978,0.0
0.0,0.0,0.0,21.08,0.0
0.0,0.001,0.003,20.387,0.004
0.163,0.124,0.058,22.415,0.182
0.40800000000000003,0.373,0.075,25.987,0.448
0.602,0.612,0.08,29.325,0.692
0.734,0.799,0.084,32.031,0.883
0.81,0.922,0.088,33.988,1.01
0.8250000000000001,0.9450000000000001,0.096,35.183,1.0410000000000001
0.805,0.92,0.095,35.854,1.0150000000000001
0.737,0.8190000000000001,0.092,36.067,0.911
0.616,0.65,0.08700000000000001,35.867,0.737
0.439,0.425,0.082,35.161,0.507
0.211,0.17500000000000002,0.069,33.691,0.24400000000000002
0.01,0.009000000000000001,0.013000000000000001,29.113,0.022000000000000002
0.0,0.0,0.0,27.468,0.0
0.0,0.0,0.0,26.569,0.0
0.0,0.0,0.0,25.505,0.0
0.0,0.0,0.0,24.347,0.0
0.0,0.0,0.0,23.256,0.0
0.0,0.0,0.0,22.267,0.0
0.0,0.0,0.0,21.347,0.0
0.0,0.0,0.0,20.511,0.0
0.0,0.0,0.0,19.789,0.0
0.0,0.0,0.0,19.198,0.0
0.0,0.0,0.0,18.779,0.0
0.0,0.001,0.003,18.532,0.004
0.181,0.15,0.049,20.959,0.199
0.43,0.40900000000000003,0.061,24.917,0.47000000000000003
0.623,0.649,0.066,28.57,0.7150000000000001
0.755,0.839,0.07,31.299,0.909
0.8310000000000001,0.965,0.073,33.215,1.038
0.855,1.009,0.076,34.505,1.085
0.835,0.983,0.075,35.289,1.058
0.766,0.881,0.07100000000000001,35.649,0.952
0.644,0.707,0.067,35.536,0.774
0.465,0.47600000000000003,0.063,34.886,0.539
0.234,0.213,0.055,33.391,0.268
0.013000000000000001,0.013000000000000001,0.012,29.102,0.025
0.0,0.0,0.0,28.114,0.0
0.0,0.0,0.0,27.306,0.0
0.0,0.0,0.0,26.269,0.0
0.0,0.0,0.0,25.256,0.0
0.0,0.0,0.0,24.23,0.0
0.0,0.0,0.0,23.152,0.0
