,domestic,commercial,public
0,0,0,172.808
1,0,0,171.16400000000002
2,0,0,172.227
3,0,0,170.69
4,0,0,169.733
5,0,0,169.427
6,0,0,59.998000000000005
7,0,0,30.009
8,0,0,29.993
9,0,0,29.492
10,0,0,31.265
11,0,0,29.335
12,0,0,29.814
13,0,0,30.448
14,0,0,29.669999999999998
15,0,0,30.989
16,0,0,30.304000000000002
17,0,0,30.148999999999997
18,0,0,109.186
19,0,0,174.707
20,0,0,147.803
21,0,0,168.847
22,0,0,200.77700000000002
23,0,0,183.24099999999999
24,0,0,194.767
25,0,0,165.486
26,0,0,114.142
27,0,0,112.966
28,0,0,112.99199999999999
29,0,0,113.455
30,0,0,65.04899999999999
31,0,0,28.692
32,0,0,29.323999999999998
33,0,0,28.686
34,0,0,31.659
35,0,0,31.75
36,0,0,29.958
37,0,0,29.645
38,0,0,29.976
39,0,0,29.52
40,0,0,30.496
41,0,0,30.419999999999998
42,0,0,56.148
43,0,0,186.925
44,0,0,193.957
45,0,0,193.844
46,0,0,192.982
47,0,0,192.606
48,0,0,191.258
49,0,0,191.296
50,0,0,186.59300000000002
51,0,0,190.59
52,0,0,190.026
53,0,0,182.447
54,0,0,40.923
55,0,0,28.53
56,0,0,84.216
57,0,0,115.119
58,0,0,197.962
59,0,0,145.372
60,0,0,149.03900000000002
61,0,0,145.727
62,0,0,76.848
63,0,0,64.622
64,0,0,22.383
65,0,0,15.118
66,0,0,71.55
67,0,0,222.48100000000002
68,0,0,264.48
69,0,0,118.14099999999999
70,0,0,114.951
71,0,0,113.136
72,0,0,110.009
73,0,0,111.42
74,0,0,111.254
75,0,0,112.71100000000001
76,0,0,114.213
77,0,0,81.124
78,0,0,39.83
79,0,0,85.825
80,0,0,150.457
81,0,0,243.042
82,0,0,173.912
83,0,0,275.264
84,0,0,250.09900000000002
85,0,0,113.32499999999999
86,0,0,185.649
87,0,0,194.84199999999998
88,0,0,136.713
89,0,0,105.73100000000001
90,0,0,48.073
91,0,0,188.1
92,0,0,186.628
93,0,0,180.15800000000002
94,0,0,187.444
95,0,0,249.698
96,0,0,281.844
97,0,0,279.233
98,0,0,278.609
99,0,0,229.30800000000002
100,0,0,199.754
101,0,0,138.354
102,0,0,57.915
103,0,0,141.827
104,0,0,164.04
105,0,0,172.91
106,0,0,102.002
107,0,0,186.111
108,0,0,164.47899999999998
109,0,0,94.095
110,0,0,125.77199999999999
111,0,0,142.073
112,0,0,111.968
113,0,0,45.327
114,0,0,99.402
115,0,0,192.668
116,0,0,198.94500000000002
117,0,0,196.136
118,0,0,204.32
119,0,0,220.671
120,0,0,120.989
121,0,0,213.072
122,0,0,204.55100000000002
123,0,0,202.02
124,0,0,200.547
125,0,0,165.791
126,0,0,92.171
127,0,0,122.23
128,0,0,221.208
