electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,24.421,0.0
0.0,0.0,0.0,24.291,0.0
0.0,0.0,0.0,24.229,0.0
0.0,0.0,0.0,23.729,0.0
0.0,0.0,0.0,23.576,0.0
0.0,0.0,0.0,23.415,0.0
0.013000000000000001,0.001,0.025,23.531,0.026000000000000002
0.163,0.076,0.108,24.951,0.184
0.383,0.307,0.115,26.969,0.422
0.558,0.52,0.116,29.279,0.636
0.677,0.681,0.12,31.518,0.801
0.742,0.78,0.123,33.415,0.903
0.756,0.808,0.124,34.782,0.932
0.72,0.76,0.123,35.582,0.883
0.627,0.623,0.129,35.739,0.752
0.481,0.417,0.14100000000000001,35.24,0.558
0.28200000000000003,0.17,0.151,33.937,0.321
0.107,0.038,0.093,32.03,0.131
0.001,0.0,0.009000000000000001,29.303,0.009000000000000001
0.0,0.0,0.0,27.369,0.0
0.0,0.0,0.0,26.229,0.0
0.0,0.0,0.0,25.635,0.0
0.0,0.0,0.0,25.265,0.0
0.0,0.0,0.0,25.001,0.0
0.0,0.0,0.0,24.785,0.0
0.0,0.0,0.0,24.567,0.0
0.0,0.0,0.0,24.406,0.0
0.0,0.0,0.0,24.299,0.0
0.0,0.0,0.0,24.191,0.0
0.0,0.0,0.0,24.039,0.0
0.012,0.0,0.024,24.223,0.024
0.149,0.049,0.121,25.576,0.16999999999999998
0.359,0.243,0.154,27.653,0.397
0.534,0.455,0.153,30.058,0.608
0.656,0.621,0.154,32.257,0.775
0.722,0.721,0.156,34.089,0.877
0.725,0.72,0.169,35.311,0.889
0.676,0.636,0.186,35.876,0.8220000000000001
0.5750000000000001,0.46900000000000003,0.212,35.77,0.681
0.39,0.199,0.248,34.786,0.447
0.234,0.076,0.192,33.443,0.268
0.085,0.014,0.093,31.636,0.107
0.001,0.0,0.007,29.453,0.007
0.0,0.0,0.0,27.871,0.0
0.0,0.0,0.0,26.902,0.0
0.0,0.0,0.0,26.299,0.0
0.0,0.0,0.0,25.926,0.0
0.0,0.0,0.0,25.657,0.0
0.0,0.0,0.0,25.417,0.0
0.0,0.0,0.0,25.2,0.0
0.0,0.0,0.0,25.005,0.0
0.0,0.0,0.0,24.858,0.0
0.0,0.0,0.0,24.74,0.0
0.0,0.0,0.0,24.642,0.0
0.007,0.0,0.017,24.708,0.017
0.097,0.01,0.107,25.637,0.11699999999999999
0.259,0.064,0.223,27.355,0.28700000000000003
0.445,0.224,0.276,29.742,0.5
0.598,0.444,0.253,32.176,0.6970000000000001
0.677,0.5760000000000001,0.23700000000000002,34.101,0.8130000000000001
0.6910000000000001,0.603,0.23700000000000002,35.357,0.84
0.651,0.535,0.25,35.971,0.785
0.517,0.304,0.302,35.708,0.606
0.34900000000000003,0.115,0.28400000000000003,34.822,0.399
0.20600000000000002,0.042,0.196,33.695,0.23800000000000002
0.074,0.008,0.088,32.117,0.096
0.0,0.0,0.006,29.988,0.006
0.0,0.0,0.0,28.597,0.0
0.0,0.0,0.0,27.698,0.0
0.0,0.0,0.0,27.072,0.0
0.0,0.0,0.0,26.612,0.0
0.0,0.0,0.0,26.221,0.0
0.0,0.0,0.0,25.881,0.0
0.0,0.0,0.0,25.585,0.0
0.0,0.0,0.0,25.32,0.0
0.0,0.0,0.0,25.034,0.0
0.0,0.0,0.0,24.776,0.0
0.0,0.0,0.0,24.539,0.0
0.011,0.0,0.023,24.589,0.023
0.115,0.015,0.12,25.347,0.135
0.251,0.051000000000000004,0.226,26.549,0.277
0.376,0.10200000000000001,0.315,28.213,0.41700000000000004
0.458,0.138,0.377,29.845,0.515
0.502,0.158,0.41500000000000004,31.21,0.5730000000000001
0.516,0.169,0.425,32.277,0.594
0.506,0.178,0.405,33.037,0.583
0.468,0.179,0.358,33.476,0.5369999999999999
0.369,0.126,0.293,33.369,0.419
0.231,0.057,0.20700000000000002,32.713,0.264
0.084,0.011,0.095,31.495,0.106
0.001,0.0,0.007,29.275,0.007
0.0,0.0,0.0,27.923000000000002,0.0
0.0,0.0,0.0,26.828,0.0
0.0,0.0,0.0,26.16,0.0
0.0,0.0,0.0,25.785,0.0
0.0,0.0,0.0,25.517,0.0
0.0,0.0,0.0,25.285,0.0
0.0,0.0,0.0,25.032,0.0
0.0,0.0,0.0,24.825,0.0
0.0,0.0,0.0,24.661,0.0
0.0,0.0,0.0,24.526,0.0
0.0,0.0,0.0,24.424,0.0
0.007,0.0,0.018000000000000002,24.496,0.018000000000000002
0.101,0.01,0.111,25.365,0.121
0.26,0.058,0.229,26.687,0.28700000000000003
0.406,0.14200000000000002,0.31,28.351,0.452
0.518,0.232,0.356,29.853,0.588
0.585,0.298,0.378,31.107,0.6759999999999999
0.58,0.275,0.398,31.939,0.673
0.533,0.219,0.396,32.275,0.615
0.451,0.151,0.362,32.264,0.513
0.335,0.084,0.294,31.875,0.378
0.20700000000000002,0.037,0.199,31.075,0.23600000000000002
0.077,0.008,0.09,29.898,0.098
0.001,0.0,0.008,28.146,0.008
0.0,0.0,0.0,26.939,0.0
0.0,0.0,0.0,26.188,0.0
0.0,0.0,0.0,25.633,0.0
0.0,0.0,0.0,25.208,0.0
0.0,0.0,0.0,24.843,0.0
0.0,0.0,0.0,24.559,0.0
0.0,0.0,0.0,24.381,0.0
0.0,0.0,0.0,24.312,0.0
0.0,0.0,0.0,24.153,0.0
0.0,0.0,0.0,23.876,0.0
0.0,0.0,0.0,23.622,0.0
0.012,0.0,0.024,23.728,0.024
0.14400000000000002,0.037,0.127,25.052,0.164
0.337,0.178,0.193,26.938,0.371
0.504,0.355,0.213,29.136,0.568
0.611,0.47500000000000003,0.23600000000000002,31.147,0.7110000000000001
0.651,0.494,0.277,32.664,0.771
0.614,0.39,0.334,33.475,0.724
0.593,0.371,0.327,34.029,0.698
0.503,0.263,0.319,34.035,0.5820000000000001
0.354,0.117,0.28500000000000003,33.412,0.402
0.194,0.034,0.19,32.296,0.224
0.066,0.006,0.08,30.721,0.08600000000000001
0.0,0.0,0.007,28.56,0.007
0.0,0.0,0.0,27.191,0.0
0.0,0.0,0.0,26.337,0.0
0.0,0.0,0.0,25.773,0.0
0.0,0.0,0.0,25.375,0.0
0.0,0.0,0.0,25.089,0.0
0.0,0.0,0.0,24.789,0.0
0.0,0.0,0.0,24.459,0.0
0.0,0.0,0.0,24.157,0.0
0.0,0.0,0.0,24.003,0.0
0.0,0.0,0.0,23.967,0.0
0.0,0.0,0.0,23.867,0.0
0.012,0.0,0.024,23.937,0.024
0.153,0.055,0.11900000000000001,25.212,0.17400000000000002
0.377,0.28,0.135,27.205,0.41500000000000004
0.55,0.488,0.138,29.406,0.626
0.667,0.641,0.145,31.478,0.786
0.728,0.728,0.154,33.19,0.882
0.728,0.716,0.171,34.361,0.887
0.676,0.624,0.192,34.906,0.8160000000000001
0.5750000000000001,0.466,0.212,34.84,0.678
0.418,0.25,0.229,34.066,0.479
0.242,0.08600000000000001,0.19,32.657,0.276
0.085,0.015,0.092,30.74,0.107
0.001,0.0,0.008,28.469,0.008
0.0,0.0,0.0,26.941,0.0
0.0,0.0,0.0,26.159,0.0
0.0,0.0,0.0,25.753,0.0
0.0,0.0,0.0,25.453,0.0
0.0,0.0,0.0,25.164,0.0
0.0,0.0,0.0,24.825,0.0
0.0,0.0,0.0,24.472,0.0
0.0,0.0,0.0,24.154,0.0
0.0,0.0,0.0,23.859,0.0
0.0,0.0,0.0,23.714,0.0
0.0,0.0,0.0,23.58,0.0
0.012,0.0,0.024,23.676,0.024
0.151,0.05,0.123,25.042,0.173
0.359,0.234,0.161,27.004,0.395
0.526,0.424,0.17200000000000001,29.236,0.596
0.654,0.601,0.168,31.428,0.769
0.721,0.7020000000000001,0.17,33.262,0.8720000000000001
0.726,0.7030000000000001,0.183,34.565,0.8860000000000001
0.665,0.588,0.214,35.209,0.8019999999999999
0.546,0.388,0.253,35.132,0.641
0.394,0.193,0.258,34.431,0.451
0.214,0.053,0.194,33.105,0.247
0.07,0.008,0.083,31.182,0.091
0.0,0.0,0.007,28.901,0.007
0.0,0.0,0.0,27.224,0.0
0.0,0.0,0.0,26.239,0.0
0.0,0.0,0.0,25.751,0.0
0.0,0.0,0.0,25.469,0.0
0.0,0.0,0.0,25.222,0.0
0.0,0.0,0.0,24.963,0.0
0.0,0.0,0.0,24.677,0.0
0.0,0.0,0.0,24.382,0.0
0.0,0.0,0.0,24.037,0.0
0.0,0.0,0.0,23.706,0.0
0.0,0.0,0.0,23.471,0.0
0.012,0.0,0.024,23.733,0.024
0.133,0.031,0.122,25.029,0.153
0.306,0.132,0.20500000000000002,26.664,0.337
0.458,0.267,0.245,28.552,0.512
0.6000000000000001,0.463,0.231,30.553,0.6940000000000001
0.712,0.674,0.181,32.54,0.855
0.747,0.757,0.157,34.079,0.914
0.714,0.72,0.152,35.045,0.872
0.626,0.595,0.153,35.347,0.748
0.47300000000000003,0.378,0.17,34.928,0.548
0.278,0.147,0.171,33.848,0.318
0.098,0.024,0.097,32.095,0.121
0.001,0.0,0.008,29.514,0.008
0.0,0.0,0.0,27.777,0.0
0.0,0.0,0.0,26.657,0.0
0.0,0.0,0.0,26.04,0.0
0.0,0.0,0.0,25.701,0.0
0.0,0.0,0.0,25.462,0.0
0.0,0.0,0.0,25.226,0.0
0.0,0.0,0.0,24.991,0.0
0.0,0.0,0.0,24.799,0.0
0.0,0.0,0.0,24.701,0.0
0.0,0.0,0.0,24.628,0.0
0.0,0.0,0.0,24.522,0.0
0.009000000000000001,0.0,0.02,24.501,0.02
0.131,0.029,0.123,25.482,0.152
0.33,0.17200000000000001,0.191,27.231,0.363
0.499,0.356,0.20700000000000002,29.314,0.563
0.619,0.511,0.211,31.411,0.722
0.6910000000000001,0.623,0.20700000000000002,33.2,0.8300000000000001
0.704,0.646,0.20800000000000002,34.474,0.8540000000000001
0.675,0.615,0.201,35.235,0.8160000000000001
0.592,0.505,0.198,35.409,0.7030000000000001
0.448,0.314,0.20400000000000001,34.956,0.518
0.261,0.114,0.185,33.919,0.299
0.097,0.022,0.098,32.323,0.12
0.001,0.0,0.007,29.783,0.007
0.0,0.0,0.0,27.969,0.0
0.0,0.0,0.0,26.775,0.0
0.0,0.0,0.0,26.051,0.0
0.0,0.0,0.0,25.549,0.0
0.0,0.0,0.0,25.2,0.0
0.0,0.0,0.0,24.912,0.0
0.0,0.0,0.0,24.654,0.0
0.0,0.0,0.0,24.437,0.0
0.0,0.0,0.0,24.278,0.0
0.0,0.0,0.0,24.111,0.0
0.0,0.0,0.0,23.933,0.0
0.009000000000000001,0.0,0.02,23.896,0.02
0.126,0.023,0.123,24.869,0.146
0.304,0.11900000000000001,0.216,26.515,0.335
0.454,0.243,0.264,28.369,0.507
0.59,0.41600000000000004,0.264,30.363,0.68
0.674,0.554,0.247,32.198,0.801
0.6970000000000001,0.599,0.23900000000000002,33.543,0.838
0.65,0.525,0.252,34.189,0.777
0.553,0.381,0.265,34.096,0.646
0.399,0.191,0.264,33.32,0.455
0.228,0.062,0.198,32.015,0.26
0.088,0.015,0.095,30.277,0.11
0.001,0.0,0.007,27.987,0.007
0.0,0.0,0.0,26.378,0.0
0.0,0.0,0.0,25.479,0.0
0.0,0.0,0.0,24.993,0.0
0.0,0.0,0.0,24.677,0.0
0.0,0.0,0.0,24.395,0.0
0.0,0.0,0.0,24.104,0.0
0.0,0.0,0.0,23.844,0.0
0.0,0.0,0.0,23.639,0.0
0.0,0.0,0.0,23.479,0.0
0.0,0.0,0.0,23.43,0.0
0.0,0.0,0.0,23.39,0.0
0.01,0.0,0.021,23.457,0.021
0.136,0.034,0.122,24.452,0.156
0.343,0.201,0.17500000000000002,26.226,0.376
0.533,0.435,0.166,28.359,0.601
0.657,0.604,0.164,30.415,0.768
0.722,0.6990000000000001,0.168,32.07,0.8670000000000001
0.744,0.743,0.162,33.238,0.905
0.708,0.6950000000000001,0.162,33.934,0.8570000000000001
0.61,0.547,0.17500000000000002,34.086,0.7220000000000001
0.456,0.334,0.189,33.577,0.523
0.28800000000000003,0.161,0.165,32.555,0.326
0.10400000000000001,0.03,0.097,30.693,0.127
0.001,0.0,0.008,28.101,0.008
0.0,0.0,0.0,26.288,0.0
0.0,0.0,0.0,25.254,0.0
0.0,0.0,0.0,24.792,0.0
0.0,0.0,0.0,24.509,0.0
0.0,0.0,0.0,24.262,0.0
0.0,0.0,0.0,23.935,0.0
0.0,0.0,0.0,23.58,0.0
0.0,0.0,0.0,23.258,0.0
0.0,0.0,0.0,22.994,0.0
0.0,0.0,0.0,22.831,0.0
0.0,0.0,0.0,22.758,0.0
0.009000000000000001,0.0,0.02,22.848,0.02
0.112,0.016,0.115,23.821,0.131
0.28600000000000003,0.094,0.218,25.292,0.312
0.46,0.25,0.261,27.238,0.511
0.578,0.385,0.276,29.268,0.661
0.639,0.458,0.289,31.001,0.747
0.649,0.47100000000000003,0.295,32.285,0.766
0.632,0.47700000000000004,0.271,33.242,0.748
0.578,0.452,0.225,33.762,0.677
0.491,0.404,0.163,33.771,0.5670000000000001
0.324,0.234,0.134,32.9,0.368
0.116,0.044,0.096,30.898,0.14
0.001,0.0,0.008,27.894,0.008
0.0,0.0,0.0,26.12,0.0
0.0,0.0,0.0,25.078,0.0
0.0,0.0,0.0,24.434,0.0
0.0,0.0,0.0,23.98,0.0
0.0,0.0,0.0,23.528,0.0
0.0,0.0,0.0,23.046,0.0
0.0,0.0,0.0,22.583,0.0
0.0,0.0,0.0,22.164,0.0
0.0,0.0,0.0,21.803,0.0
0.0,0.0,0.0,21.508,0.0
0.0,0.0,0.0,21.254,0.0
0.013000000000000001,0.0,0.024,21.625,0.024
0.176,0.10200000000000001,0.095,23.642,0.197
0.395,0.329,0.10400000000000001,25.949,0.43300000000000005
0.5760000000000001,0.551,0.10400000000000001,28.464,0.655
0.6960000000000001,0.715,0.109,30.772,0.824
0.76,0.8130000000000001,0.113,32.583,0.926
0.775,0.842,0.114,33.881,0.956
0.739,0.792,0.113,34.647,0.905
0.653,0.672,0.112,34.867,0.784
0.512,0.485,0.111,34.496,0.596
0.328,0.266,0.106,33.418,0.372
0.123,0.065,0.082,31.411,0.14700000000000002
0.001,0.0,0.009000000000000001,28.385,0.009000000000000001
0.0,0.0,0.0,26.494,0.0
0.0,0.0,0.0,25.371,0.0
0.0,0.0,0.0,24.741,0.0
0.0,0.0,0.0,24.34,0.0
0.0,0.0,0.0,24.026,0.0
0.0,0.0,0.0,23.717,0.0
0.0,0.0,0.0,23.389,0.0
0.0,0.0,0.0,23.01,0.0
0.0,0.0,0.0,22.729,0.0
0.0,0.0,0.0,22.63,0.0
0.0,0.0,0.0,22.522,0.0
0.013000000000000001,0.0,0.024,22.742,0.024
0.154,0.057,0.11800000000000001,24.287,0.17500000000000002
0.363,0.249,0.15,26.336,0.399
0.555,0.492,0.138,28.744,0.63
0.685,0.679,0.131,31.044,0.81
0.75,0.777,0.135,32.926,0.912
0.751,0.77,0.15,34.225,0.92
0.686,0.649,0.182,34.813,0.831
0.578,0.47500000000000003,0.20700000000000002,34.797,0.682
0.444,0.311,0.2,34.268,0.511
0.28400000000000003,0.158,0.166,33.21,0.324
0.105,0.033,0.096,31.332,0.129
0.001,0.0,0.008,28.632,0.008
0.0,0.0,0.0,26.755,0.0
0.0,0.0,0.0,25.618,0.0
0.0,0.0,0.0,24.937,0.0
0.0,0.0,0.0,24.546,0.0
0.0,0.0,0.0,24.244,0.0
0.0,0.0,0.0,23.955,0.0
0.0,0.0,0.0,23.617,0.0
0.0,0.0,0.0,23.248,0.0
0.0,0.0,0.0,22.953,0.0
0.0,0.0,0.0,22.894,0.0
0.0,0.0,0.0,22.893,0.0
0.012,0.0,0.024,23.133,0.024
0.14300000000000002,0.042,0.121,24.608,0.163
0.331,0.179,0.184,26.516,0.363
0.489,0.338,0.211,28.607,0.549
0.611,0.494,0.214,30.579,0.708
0.705,0.66,0.185,32.347,0.845
0.76,0.788,0.14400000000000002,33.795,0.932
0.734,0.767,0.132,34.605,0.899
0.642,0.632,0.136,34.751,0.768
0.499,0.438,0.14,34.223,0.5780000000000001
0.306,0.20700000000000002,0.14,32.95,0.34700000000000003
0.122,0.056,0.09,31.07,0.146
0.001,0.0,0.009000000000000001,28.524,0.009000000000000001
0.0,0.0,0.0,26.628,0.0
0.0,0.0,0.0,25.437,0.0
0.0,0.0,0.0,24.784,0.0
0.0,0.0,0.0,24.374,0.0
0.0,0.0,0.0,24.15,0.0
0.0,0.0,0.0,24.035,0.0
0.0,0.0,0.0,24.017,0.0
0.0,0.0,0.0,23.993,0.0
0.0,0.0,0.0,23.897,0.0
0.0,0.0,0.0,23.652,0.0
0.0,0.0,0.0,23.438,0.0
0.012,0.0,0.024,23.497,0.024
0.155,0.061,0.115,24.983,0.176
0.372,0.276,0.133,27.06,0.40900000000000003
0.5690000000000001,0.532,0.11800000000000001,29.315,0.65
0.6900000000000001,0.7000000000000001,0.11900000000000001,31.43,0.8190000000000001
0.754,0.796,0.124,33.147,0.92
0.768,0.8210000000000001,0.126,34.303,0.9470000000000001
0.724,0.752,0.134,34.802,0.886
0.638,0.629,0.134,34.812,0.763
0.5,0.449,0.132,34.261,0.581
0.319,0.24,0.123,33.062,0.363
0.122,0.06,0.08600000000000001,31.147,0.14600000000000002
0.001,0.0,0.009000000000000001,28.547,0.009000000000000001
0.0,0.0,0.0,26.587,0.0
0.0,0.0,0.0,25.426,0.0
0.0,0.0,0.0,24.844,0.0
0.0,0.0,0.0,24.579,0.0
0.0,0.0,0.0,24.438,0.0
0.0,0.0,0.0,24.296,0.0
0.0,0.0,0.0,24.118,0.0
0.0,0.0,0.0,23.942,0.0
0.0,0.0,0.0,23.776,0.0
0.0,0.0,0.0,23.617,0.0
0.0,0.0,0.0,23.452,0.0
0.013000000000000001,0.0,0.025,23.599,0.025
0.164,0.073,0.112,25.021,0.185
0.379,0.28600000000000003,0.131,27.053,0.41700000000000004
0.5740000000000001,0.538,0.11800000000000001,29.362,0.656
0.6930000000000001,0.7010000000000001,0.123,31.581,0.8240000000000001
0.757,0.798,0.127,33.423,0.925
0.765,0.808,0.136,34.61,0.9440000000000001
0.708,0.7030000000000001,0.159,34.993,0.8620000000000001
0.604,0.535,0.181,34.817,0.716
0.438,0.291,0.211,33.952,0.502
0.25,0.099,0.184,32.425,0.28300000000000003
0.101,0.027,0.096,30.483,0.123
0.001,0.0,0.008,28.171,0.008
0.0,0.0,0.0,26.477,0.0
0.0,0.0,0.0,25.481,0.0
0.0,0.0,0.0,24.912,0.0
0.0,0.0,0.0,24.573,0.0
0.0,0.0,0.0,24.38,0.0
0.0,0.0,0.0,24.233,0.0
0.0,0.0,0.0,24.082,0.0
0.0,0.0,0.0,23.942,0.0
0.0,0.0,0.0,23.85,0.0
0.0,0.0,0.0,23.778,0.0
0.0,0.0,0.0,23.665,0.0
0.012,0.0,0.023,23.75,0.023
0.154,0.059000000000000004,0.115,25.178,0.17400000000000002
0.359,0.249,0.146,27.109,0.395
0.5700000000000001,0.533,0.11900000000000001,29.368,0.652
0.6900000000000001,0.6980000000000001,0.12,31.477,0.8180000000000001
0.756,0.8,0.123,33.197,0.923
0.773,0.8320000000000001,0.123,34.369,0.9550000000000001
0.739,0.787,0.121,34.908,0.908
0.654,0.667,0.11900000000000001,34.852,0.786
0.516,0.482,0.117,34.194,0.599
0.327,0.256,0.115,32.803,0.371
0.126,0.066,0.084,30.609,0.15000000000000002
0.001,0.0,0.008,27.893,0.008
0.0,0.0,0.0,26.042,0.0
0.0,0.0,0.0,25.121,0.0
0.0,0.0,0.0,24.701,0.0
0.0,0.0,0.0,24.477,0.0
0.0,0.0,0.0,24.322,0.0
