electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.162,0.073,0.111,25.694,0.184
0.39,0.31,0.121,27.681,0.431
0.5690000000000001,0.529,0.122,29.813,0.651
0.6900000000000001,0.6950000000000001,0.126,31.801,0.8210000000000001
0.758,0.801,0.127,33.498,0.928
0.779,0.843,0.123,34.731,0.966
0.74,0.786,0.125,35.385,0.911
0.654,0.665,0.123,35.526,0.788
0.516,0.482,0.121,35.044,0.603
0.326,0.251,0.12,33.866,0.371
0.123,0.061,0.08700000000000001,31.882,0.14800000000000002
0.001,0.0,0.008,29.232,0.008
0.0,0.0,0.0,27.415,0.0
0.0,0.0,0.0,26.456,0.0
0.0,0.0,0.0,25.975,0.0
0.0,0.0,0.0,25.676,0.0
0.0,0.0,0.0,25.407,0.0
0.0,0.0,0.0,25.115,0.0
0.0,0.0,0.0,24.821,0.0
0.0,0.0,0.0,24.522,0.0
0.0,0.0,0.0,24.214,0.0
0.0,0.0,0.0,23.94,0.0
0.0,0.0,0.0,23.702,0.0
0.012,0.0,0.024,23.982,0.024
0.17,0.09,0.10200000000000001,25.46,0.192
0.402,0.338,0.106,27.461,0.444
0.58,0.555,0.11,29.654,0.665
0.7030000000000001,0.725,0.113,31.725,0.838
0.768,0.8250000000000001,0.117,33.47,0.9420000000000001
0.779,0.846,0.121,34.721,0.967
0.744,0.798,0.12,35.465,0.918
0.658,0.677,0.11800000000000001,35.642,0.795
0.518,0.489,0.117,35.158,0.606
0.333,0.269,0.11,33.976,0.379
0.129,0.07200000000000001,0.081,31.963,0.15300000000000002
0.001,0.0,0.008,29.237,0.008
0.0,0.0,0.0,27.32,0.0
0.0,0.0,0.0,26.293,0.0
0.0,0.0,0.0,25.791,0.0
0.0,0.0,0.0,25.48,0.0
0.0,0.0,0.0,25.209,0.0
0.0,0.0,0.0,24.989,0.0
0.0,0.0,0.0,24.832,0.0
0.0,0.0,0.0,24.727,0.0
0.0,0.0,0.0,24.611,0.0
0.0,0.0,0.0,24.454,0.0
0.0,0.0,0.0,24.29,0.0
0.011,0.0,0.023,24.496,0.023
0.15,0.051000000000000004,0.121,25.759,0.172
0.358,0.233,0.162,27.463,0.395
0.548,0.467,0.157,29.467,0.624
0.662,0.611,0.168,31.325,0.779
0.728,0.708,0.17200000000000001,32.899,0.88
0.749,0.75,0.167,34.092,0.917
0.719,0.715,0.163,34.774,0.878
0.618,0.561,0.17400000000000002,34.739,0.7350000000000001
0.494,0.41200000000000003,0.16,34.194,0.5720000000000001
