electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,24.517,0.0
0.0,0.0,0.0,24.23,0.0
0.0,0.0,0.0,23.993,0.0
0.0,0.0,0.0,24.562,0.0
0.0,0.0,0.0,24.506,0.0
0.0,0.0,0.0,24.447,0.0
0.012,0.0,0.024,24.673000000000002,0.024
0.152,0.059000000000000004,0.115,26.056,0.17400000000000002
0.362,0.266,0.135,27.975,0.401
0.554,0.512,0.121,30.057,0.633
0.674,0.676,0.123,31.891,0.799
0.737,0.767,0.129,33.238,0.896
0.744,0.773,0.137,34.054,0.91
0.708,0.721,0.139,34.445,0.86
0.623,0.604,0.137,34.384,0.741
0.493,0.441,0.129,33.841,0.5700000000000001
0.317,0.242,0.117,32.793,0.359
0.116,0.052000000000000005,0.08700000000000001,31.117,0.139
0.002,0.0,0.009000000000000001,28.987,0.009000000000000001
0.0,0.0,0.0,27.537,0.0
0.0,0.0,0.0,26.692,0.0
0.0,0.0,0.0,26.21,0.0
0.0,0.0,0.0,25.88,0.0
0.0,0.0,0.0,25.601,0.0
0.0,0.0,0.0,25.319,0.0
0.0,0.0,0.0,25.049,0.0
0.0,0.0,0.0,24.816,0.0
0.0,0.0,0.0,24.606,0.0
0.0,0.0,0.0,24.373,0.0
0.0,0.0,0.0,24.172,0.0
0.013000000000000001,0.001,0.025,24.374,0.026000000000000002
0.168,0.092,0.098,26.078,0.19
0.39,0.331,0.101,28.158,0.43200000000000005
0.5660000000000001,0.547,0.10200000000000001,30.471,0.649
0.683,0.707,0.107,32.52,0.814
0.747,0.804,0.111,34.111,0.915
0.762,0.8320000000000001,0.112,35.179,0.9440000000000001
0.728,0.785,0.111,35.704,0.896
0.641,0.66,0.111,35.616,0.771
0.507,0.483,0.107,34.97,0.59
0.324,0.266,0.10300000000000001,33.732,0.369
0.11800000000000001,0.06,0.082,31.818,0.14200000000000002
0.002,0.0,0.009000000000000001,29.378,0.009000000000000001
0.0,0.0,0.0,27.654,0.0
0.0,0.0,0.0,26.732,0.0
0.0,0.0,0.0,26.285,0.0
0.0,0.0,0.0,25.99,0.0
0.0,0.0,0.0,25.723,0.0
0.0,0.0,0.0,25.435,0.0
0.0,0.0,0.0,25.126,0.0
0.0,0.0,0.0,24.871,0.0
0.0,0.0,0.0,24.712,0.0
0.0,0.0,0.0,24.56,0.0
0.0,0.0,0.0,24.366,0.0
0.013000000000000001,0.001,0.025,24.65,0.026000000000000002
0.165,0.08600000000000001,0.10200000000000001,26.363,0.188
0.376,0.304,0.114,28.397,0.418
0.5650000000000001,0.545,0.10400000000000001,30.682,0.649
0.681,0.7030000000000001,0.109,32.709,0.812
0.744,0.797,0.114,34.253,0.911
0.758,0.8230000000000001,0.116,35.263,0.9390000000000001
0.724,0.775,0.115,35.748,0.89
0.641,0.658,0.112,35.686,0.77
0.508,0.486,0.107,35.074,0.593
0.326,0.271,0.101,33.859,0.372
0.121,0.066,0.08,31.941,0.14600000000000002
0.002,0.0,0.009000000000000001,29.417,0.009000000000000001
0.0,0.0,0.0,27.643,0.0
0.0,0.0,0.0,26.727,0.0
0.0,0.0,0.0,26.259,0.0
0.0,0.0,0.0,25.973,0.0
0.0,0.0,0.0,25.76,0.0
0.0,0.0,0.0,25.634,0.0
0.0,0.0,0.0,25.566,0.0
0.0,0.0,0.0,25.467,0.0
0.0,0.0,0.0,25.326,0.0
0.0,0.0,0.0,25.15,0.0
0.0,0.0,0.0,24.959,0.0
0.012,0.0,0.024,25.06,0.024
0.158,0.07200000000000001,0.108,26.51,0.18
0.374,0.297,0.117,28.397,0.414
0.5690000000000001,0.553,0.101,30.58,0.654
0.6880000000000001,0.717,0.10400000000000001,32.596,0.821
0.751,0.8130000000000001,0.108,34.167,0.921
0.766,0.84,0.11,35.203,0.95
0.732,0.793,0.108,35.695,0.901
0.65,0.678,0.105,35.612,0.783
0.514,0.5,0.101,34.939,0.601
0.332,0.28300000000000003,0.094,33.643,0.377
0.125,0.074,0.076,31.694,0.15
0.001,0.0,0.009000000000000001,29.249,0.009000000000000001
0.0,0.0,0.0,27.514,0.0
0.0,0.0,0.0,26.574,0.0
0.0,0.0,0.0,26.079,0.0
0.0,0.0,0.0,25.777,0.0
0.0,0.0,0.0,25.519,0.0
0.0,0.0,0.0,25.293,0.0
0.0,0.0,0.0,25.104,0.0
0.0,0.0,0.0,24.936,0.0
0.0,0.0,0.0,24.788,0.0
0.0,0.0,0.0,24.712,0.0
0.0,0.0,0.0,24.619,0.0
0.013000000000000001,0.001,0.025,24.904,0.026000000000000002
0.17,0.095,0.097,26.426,0.192
0.386,0.324,0.10400000000000001,28.47,0.42800000000000005
0.5680000000000001,0.552,0.101,30.696,0.653
0.686,0.711,0.107,32.588,0.818
0.745,0.795,0.116,33.936,0.911
0.755,0.81,0.121,34.833,0.931
0.718,0.755,0.123,35.287,0.878
0.634,0.638,0.121,35.212,0.759
0.505,0.47400000000000003,0.112,34.543,0.5860000000000001
0.327,0.269,0.10300000000000001,33.27,0.372
0.11900000000000001,0.06,0.083,31.296,0.14300000000000002
0.002,0.0,0.009000000000000001,29.024,0.009000000000000001
0.0,0.0,0.0,27.435,0.0
0.0,0.0,0.0,26.543,0.0
0.0,0.0,0.0,26.106,0.0
0.0,0.0,0.0,25.836,0.0
0.0,0.0,0.0,25.616,0.0
0.0,0.0,0.0,25.394,0.0
0.0,0.0,0.0,25.142,0.0
0.0,0.0,0.0,24.94,0.0
0.0,0.0,0.0,24.739,0.0
0.0,0.0,0.0,24.596,0.0
0.0,0.0,0.0,24.478,0.0
0.013000000000000001,0.0,0.025,24.752,0.025
0.162,0.081,0.10300000000000001,26.237,0.184
0.386,0.323,0.105,28.224,0.428
0.5730000000000001,0.562,0.097,30.615,0.659
0.6890000000000001,0.721,0.10300000000000001,32.807,0.824
0.751,0.8130000000000001,0.109,34.376,0.922
0.76,0.8260000000000001,0.115,35.276,0.9410000000000001
0.724,0.774,0.116,35.61,0.89
0.645,0.666,0.11,35.403,0.776
0.514,0.495,0.10300000000000001,34.648,0.598
0.333,0.28300000000000003,0.095,33.37,0.378
0.125,0.073,0.077,31.524,0.15
0.002,0.0,0.009000000000000001,29.227,0.009000000000000001
0.0,0.0,0.0,27.568,0.0
0.0,0.0,0.0,26.542,0.0
0.0,0.0,0.0,25.922,0.0
0.0,0.0,0.0,25.517,0.0
0.0,0.0,0.0,25.204,0.0
0.0,0.0,0.0,24.953,0.0
0.0,0.0,0.0,24.717,0.0
0.0,0.0,0.0,24.502,0.0
0.0,0.0,0.0,24.31,0.0
0.0,0.0,0.0,24.189,0.0
0.0,0.0,0.0,24.057,0.0
0.013000000000000001,0.0,0.024,24.337,0.024
0.167,0.088,0.1,25.977,0.188
0.39,0.331,0.10200000000000001,28.151,0.43300000000000005
0.5670000000000001,0.549,0.10300000000000001,30.587,0.652
0.685,0.71,0.108,32.716,0.818
0.749,0.809,0.111,34.386,0.92
0.763,0.835,0.113,35.546,0.948
0.725,0.781,0.114,36.189,0.895
0.646,0.672,0.108,36.363,0.78
0.511,0.496,0.10300000000000001,35.924,0.599
0.327,0.274,0.1,34.812,0.374
0.121,0.066,0.08,32.869,0.14600000000000002
0.001,0.0,0.009000000000000001,30.116,0.009000000000000001
0.0,0.0,0.0,28.165,0.0
0.0,0.0,0.0,26.999,0.0
