electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,25.911,0.0
0.0,0.0,0.0,25.571,0.0
0.0,0.0,0.0,25.266,0.0
0.0,0.0,0.0,22.951,0.0
0.0,0.0,0.0,22.681,0.0
0.0,0.0,0.0,22.43,0.0
0.013000000000000001,0.001,0.025,22.769,0.026000000000000002
0.171,0.093,0.099,24.311,0.192
0.378,0.299,0.115,25.818,0.414
0.5660000000000001,0.53,0.11,27.799,0.64
0.6900000000000001,0.6990000000000001,0.11,29.628,0.809
0.757,0.798,0.113,31.115,0.911
0.767,0.8150000000000001,0.11800000000000001,32.172,0.933
0.733,0.77,0.116,32.81,0.886
0.649,0.657,0.112,32.984,0.769
0.513,0.485,0.106,32.702,0.591
0.329,0.27,0.1,31.817,0.37
0.123,0.068,0.079,29.857,0.14700000000000002
0.002,0.0,0.009000000000000001,26.946,0.009000000000000001
0.0,0.0,0.0,25.698,0.0
0.0,0.0,0.0,24.951,0.0
0.0,0.0,0.0,24.418,0.0
0.0,0.0,0.0,24.0,0.0
0.0,0.0,0.0,23.637,0.0
0.0,0.0,0.0,23.316,0.0
0.0,0.0,0.0,23.019,0.0
0.0,0.0,0.0,22.752,0.0
0.0,0.0,0.0,22.501,0.0
0.0,0.0,0.0,22.272,0.0
0.0,0.0,0.0,22.047,0.0
0.013000000000000001,0.001,0.024,22.342,0.025
0.177,0.107,0.09,23.763,0.197
0.394,0.331,0.099,25.431,0.43000000000000005
0.5750000000000001,0.55,0.1,27.482,0.65
0.6950000000000001,0.709,0.106,29.326,0.815
0.757,0.8,0.111,30.931,0.911
0.772,0.8280000000000001,0.112,32.095,0.9400000000000001
0.738,0.785,0.11,32.84,0.895
0.653,0.67,0.106,33.186,0.776
0.517,0.496,0.1,33.018,0.596
0.332,0.28200000000000003,0.094,32.171,0.376
0.125,0.074,0.075,30.062,0.149
0.002,0.0,0.009000000000000001,26.887,0.009000000000000001
0.0,0.0,0.0,25.603,0.0
0.0,0.0,0.0,24.904,0.0
0.0,0.0,0.0,24.393,0.0
0.0,0.0,0.0,24.034,0.0
0.0,0.0,0.0,23.737,0.0
0.0,0.0,0.0,23.413,0.0
0.0,0.0,0.0,23.14,0.0
0.0,0.0,0.0,22.864,0.0
0.0,0.0,0.0,22.611,0.0
0.0,0.0,0.0,22.554,0.0
0.0,0.0,0.0,22.55,0.0
0.013000000000000001,0.001,0.025,22.834,0.026000000000000002
0.161,0.07100000000000001,0.111,23.967,0.182
0.37,0.272,0.133,25.56,0.405
0.555,0.498,0.128,27.467,0.626
0.675,0.653,0.133,29.039,0.786
0.746,0.76,0.133,30.397,0.893
0.766,0.798,0.13,31.422,0.928
0.726,0.739,0.133,31.952,0.872
0.638,0.616,0.134,32.115,0.75
0.491,0.422,0.139,31.881,0.5609999999999999
0.305,0.20400000000000001,0.138,31.108,0.342
0.10300000000000001,0.031,0.094,29.388,0.125
0.001,0.0,0.008,27.158,0.008
0.0,0.0,0.0,26.027,0.0
0.0,0.0,0.0,25.339,0.0
0.0,0.0,0.0,24.891,0.0
0.0,0.0,0.0,24.499,0.0
0.0,0.0,0.0,24.145,0.0
0.0,0.0,0.0,23.836,0.0
0.0,0.0,0.0,23.529,0.0
0.0,0.0,0.0,23.249,0.0
0.0,0.0,0.0,23.034,0.0
0.0,0.0,0.0,22.848,0.0
0.0,0.0,0.0,22.736,0.0
0.013000000000000001,0.001,0.024,22.969,0.025
0.166,0.083,0.10400000000000001,24.056,0.187
0.384,0.303,0.116,25.45,0.419
0.553,0.498,0.124,27.108,0.622
0.684,0.675,0.122,28.633,0.797
0.755,0.78,0.122,29.958,0.902
0.769,0.805,0.124,30.907,0.929
0.735,0.76,0.122,31.453,0.882
0.651,0.649,0.117,31.639,0.766
0.515,0.47800000000000004,0.111,31.424,0.5890000000000001
0.328,0.261,0.106,30.638,0.367
0.123,0.064,0.082,28.907,0.14600000000000002
0.002,0.0,0.009000000000000001,26.382,0.009000000000000001
0.0,0.0,0.0,25.275,0.0
0.0,0.0,0.0,24.601,0.0
0.0,0.0,0.0,24.167,0.0
0.0,0.0,0.0,23.861,0.0
0.0,0.0,0.0,23.522,0.0
0.0,0.0,0.0,23.178,0.0
0.0,0.0,0.0,22.88,0.0
0.0,0.0,0.0,22.651,0.0
0.0,0.0,0.0,22.497,0.0
0.0,0.0,0.0,22.311,0.0
0.0,0.0,0.0,22.109,0.0
0.013000000000000001,0.001,0.025,22.437,0.026000000000000002
0.17300000000000001,0.092,0.101,23.77,0.193
0.381,0.296,0.121,25.166,0.417
0.561,0.508,0.124,26.977,0.632
0.674,0.646,0.137,28.546,0.783
0.727,0.707,0.154,29.8,0.861
0.741,0.729,0.157,30.737,0.886
0.714,0.7020000000000001,0.15,31.333,0.8520000000000001
0.626,0.583,0.149,31.486,0.732
0.48,0.391,0.154,31.185,0.545
0.302,0.199,0.14,30.455,0.339
0.116,0.047,0.09,28.904,0.137
