electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,23.953,0.0
0.0,0.0,0.0,23.772,0.0
0.0,0.0,0.0,23.601,0.0
0.0,0.0,0.0,23.12,0.0
0.0,0.0,0.0,22.981,0.0
0.0,0.0,0.0,22.856,0.0
0.013000000000000001,0.001,0.025,23.221,0.026000000000000002
0.17400000000000002,0.099,0.097,24.981,0.196
0.377,0.295,0.12,26.92,0.415
0.551,0.499,0.127,29.079,0.626
0.667,0.648,0.136,30.77,0.784
0.738,0.752,0.137,32.028,0.889
0.76,0.792,0.135,32.827,0.927
0.73,0.752,0.133,33.142,0.885
0.636,0.61,0.14100000000000001,32.943,0.751
0.493,0.418,0.147,32.373,0.565
0.311,0.20700000000000002,0.14400000000000002,31.393,0.35100000000000003
0.112,0.036000000000000004,0.099,29.82,0.135
0.003,0.0,0.011,27.917,0.011
0.0,0.0,0.0,26.791,0.0
0.0,0.0,0.0,26.183,0.0
0.0,0.0,0.0,25.72,0.0
0.0,0.0,0.0,25.319,0.0
0.0,0.0,0.0,24.976,0.0
0.0,0.0,0.0,24.704,0.0
0.0,0.0,0.0,24.464,0.0
0.0,0.0,0.0,24.229,0.0
0.0,0.0,0.0,24.0,0.0
0.0,0.0,0.0,23.756,0.0
0.0,0.0,0.0,23.505,0.0
0.013000000000000001,0.0,0.025,23.747,0.025
0.153,0.051000000000000004,0.124,25.491,0.175
0.328,0.17,0.191,27.346,0.361
0.492,0.334,0.22,29.126,0.554
0.593,0.433,0.252,30.527,0.685
0.635,0.451,0.293,31.484,0.744
0.617,0.387,0.335,31.965,0.722
0.577,0.332,0.339,32.146,0.671
0.52,0.294,0.304,32.121,0.598
0.428,0.23500000000000001,0.25,31.834,0.485
0.27,0.11,0.194,31.099,0.304
0.111,0.028,0.106,29.916,0.134
0.003,0.0,0.011,27.922,0.011
0.0,0.0,0.0,26.77,0.0
0.0,0.0,0.0,26.157,0.0
0.0,0.0,0.0,25.643,0.0
0.0,0.0,0.0,25.213,0.0
0.0,0.0,0.0,24.784,0.0
0.0,0.0,0.0,24.393,0.0
0.0,0.0,0.0,23.993,0.0
0.0,0.0,0.0,23.615,0.0
0.0,0.0,0.0,23.454,0.0
0.0,0.0,0.0,23.374,0.0
0.0,0.0,0.0,23.259,0.0
0.008,0.0,0.018000000000000002,23.312,0.018000000000000002
0.109,0.014,0.115,24.352,0.129
0.264,0.069,0.222,26.002,0.29100000000000004
0.428,0.187,0.28700000000000003,27.646,0.47400000000000003
0.5700000000000001,0.356,0.294,29.281,0.6499999999999999
0.657,0.49,0.28,30.717,0.77
0.68,0.53,0.276,31.676,0.806
0.638,0.467,0.28300000000000003,32.056,0.75
0.558,0.371,0.274,31.955,0.645
0.44,0.251,0.247,31.543,0.498
0.258,0.088,0.202,30.594,0.29000000000000004
0.10200000000000001,0.02,0.10400000000000001,29.376,0.12400000000000001
0.003,0.0,0.011,27.628,0.011
0.0,0.0,0.0,26.506,0.0
0.0,0.0,0.0,25.903,0.0
0.0,0.0,0.0,25.467,0.0
0.0,0.0,0.0,25.095,0.0
0.0,0.0,0.0,24.824,0.0
0.0,0.0,0.0,24.686,0.0
0.0,0.0,0.0,24.472,0.0
0.0,0.0,0.0,24.166,0.0
0.0,0.0,0.0,24.024,0.0
0.0,0.0,0.0,23.938,0.0
0.0,0.0,0.0,23.929,0.0
0.01,0.0,0.021,24.1,0.021
0.133,0.032,0.122,25.4,0.154
0.324,0.17,0.188,27.201,0.358
0.511,0.388,0.188,28.966,0.5760000000000001
0.636,0.555,0.186,30.468,0.7410000000000001
0.71,0.665,0.184,31.706,0.849
0.731,0.7010000000000001,0.181,32.538,0.8820000000000001
0.7020000000000001,0.667,0.176,32.922,0.843
0.623,0.562,0.17200000000000001,32.879,0.7340000000000001
0.47700000000000004,0.367,0.178,32.264,0.5449999999999999
0.305,0.183,0.16,31.196,0.34299999999999997
0.11800000000000001,0.039,0.10200000000000001,29.673000000000002,0.14100000000000001
0.003,0.0,0.011,27.902,0.011
0.0,0.0,0.0,26.725,0.0
0.0,0.0,0.0,26.024,0.0
0.0,0.0,0.0,25.524,0.0
0.0,0.0,0.0,25.129,0.0
0.0,0.0,0.0,24.812,0.0
0.0,0.0,0.0,24.64,0.0
0.0,0.0,0.0,24.523,0.0
0.0,0.0,0.0,24.38,0.0
0.0,0.0,0.0,24.217,0.0
0.0,0.0,0.0,24.072,0.0
0.0,0.0,0.0,23.93,0.0
0.012,0.0,0.023,24.155,0.023
0.146,0.046,0.121,25.584,0.16699999999999998
0.34,0.203,0.17200000000000001,27.419,0.375
0.497,0.364,0.196,29.296,0.56
0.624,0.53,0.196,30.92,0.726
0.704,0.656,0.187,32.211,0.843
0.727,0.6980000000000001,0.181,33.094,0.879
0.6980000000000001,0.664,0.176,33.528,0.8400000000000001
0.622,0.5680000000000001,0.167,33.568,0.7350000000000001
0.493,0.41000000000000003,0.157,33.167,0.5670000000000001
0.314,0.209,0.146,32.233,0.355
0.122,0.046,0.1,30.789,0.14600000000000002
0.003,0.0,0.011,28.716,0.011
0.0,0.0,0.0,27.363,0.0
0.0,0.0,0.0,26.579,0.0
0.0,0.0,0.0,26.027,0.0
0.0,0.0,0.0,25.581,0.0
0.0,0.0,0.0,25.237,0.0
0.0,0.0,0.0,24.993,0.0
0.0,0.0,0.0,24.793,0.0
0.0,0.0,0.0,24.598,0.0
0.0,0.0,0.0,24.384,0.0
0.0,0.0,0.0,24.178,0.0
0.0,0.0,0.0,24.045,0.0
0.011,0.0,0.023,24.366,0.023
0.136,0.03,0.128,25.719,0.158
0.31,0.125,0.217,27.314,0.34199999999999997
0.451,0.229,0.277,29.099,0.506
0.535,0.281,0.33,30.476,0.611
0.594,0.332,0.358,31.468,0.69
0.604,0.336,0.369,32.061,0.7050000000000001
0.585,0.324,0.357,32.361,0.681
0.492,0.221,0.342,32.173,0.5630000000000001
0.368,0.122,0.293,31.581,0.415
0.223,0.048,0.20400000000000001,30.594,0.252
0.093,0.013000000000000001,0.101,29.31,0.114
