electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,24.977,0.0
0.0,0.0,0.0,24.88,0.0
0.0,0.0,0.0,24.787,0.0
0.0,0.0,0.0,23.682,0.0
0.0,0.0,0.0,23.557,0.0
0.0,0.0,0.0,23.427,0.0
0.013000000000000001,0.001,0.025,23.655,0.026000000000000002
0.169,0.089,0.10200000000000001,25.323,0.191
0.389,0.322,0.108,27.416,0.43
0.5630000000000001,0.53,0.113,29.53,0.643
0.685,0.6930000000000001,0.11800000000000001,31.349,0.811
0.754,0.798,0.12,32.69,0.918
0.765,0.812,0.126,33.482,0.9380000000000001
0.729,0.756,0.13,33.796,0.886
0.633,0.609,0.14200000000000002,33.531,0.751
0.481,0.39,0.161,32.722,0.551
0.28500000000000003,0.156,0.166,31.411,0.322
0.111,0.033,0.1,29.772,0.133
0.003,0.0,0.011,27.898,0.011
0.0,0.0,0.0,26.649,0.0
0.0,0.0,0.0,25.911,0.0
0.0,0.0,0.0,25.362,0.0
0.0,0.0,0.0,24.919,0.0
0.0,0.0,0.0,24.573,0.0
0.0,0.0,0.0,24.274,0.0
0.0,0.0,0.0,23.997,0.0
0.0,0.0,0.0,23.697,0.0
0.0,0.0,0.0,23.464,0.0
0.0,0.0,0.0,23.326,0.0
0.0,0.0,0.0,23.233,0.0
0.013000000000000001,0.001,0.024,23.445,0.025
0.149,0.056,0.114,25.046,0.17
0.367,0.27,0.134,27.158,0.404
0.546,0.491,0.13,29.439,0.621
0.665,0.648,0.135,31.416,0.783
0.729,0.741,0.14100000000000001,32.847,0.882
0.75,0.779,0.138,33.777,0.917
0.721,0.742,0.135,34.231,0.877
0.643,0.638,0.128,34.201,0.766
0.511,0.46900000000000003,0.122,33.675,0.591
0.335,0.269,0.11,32.637,0.379
0.134,0.074,0.084,31.067,0.158
0.003,0.0,0.012,28.66,0.012
0.0,0.0,0.0,27.02,0.0
0.0,0.0,0.0,26.129,0.0
0.0,0.0,0.0,25.549,0.0
0.0,0.0,0.0,25.107,0.0
0.0,0.0,0.0,24.687,0.0
0.0,0.0,0.0,24.313,0.0
0.0,0.0,0.0,24.04,0.0
0.0,0.0,0.0,23.86,0.0
0.0,0.0,0.0,23.721,0.0
0.0,0.0,0.0,23.674,0.0
0.0,0.0,0.0,23.687,0.0
0.012,0.0,0.023,23.916,0.023
0.156,0.064,0.113,25.464,0.177
0.378,0.294,0.123,27.605,0.417
0.554,0.51,0.123,30.054,0.633
0.67,0.662,0.132,32.123,0.794
0.729,0.743,0.14200000000000002,33.634,0.885
0.74,0.761,0.148,34.659,0.909
0.713,0.728,0.14300000000000002,35.182,0.871
0.636,0.627,0.135,35.205,0.762
0.508,0.463,0.128,34.572,0.591
0.313,0.217,0.138,33.193,0.355
0.116,0.041,0.098,31.196,0.139
