electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,25.327,0.0
0.0,0.0,0.0,25.038,0.0
0.0,0.0,0.0,24.763,0.0
0.0,0.0,0.0,23.415,0.0
0.0,0.0,0.0,23.235,0.0
0.0,0.0,0.0,23.033,0.0
0.012,0.0,0.024,23.102,0.024
0.147,0.05,0.116,24.087,0.166
0.356,0.24,0.148,25.647,0.388
0.547,0.482,0.135,27.849,0.617
0.679,0.667,0.128,29.912,0.795
0.751,0.778,0.128,31.499,0.906
0.76,0.791,0.134,32.585,0.925
0.727,0.747,0.134,33.226,0.881
0.644,0.634,0.13,33.395,0.764
0.515,0.47200000000000003,0.122,32.997,0.5940000000000001
0.334,0.262,0.114,32.001,0.376
0.131,0.066,0.089,30.252,0.155
0.003,0.0,0.012,27.561,0.012
0.0,0.0,0.0,26.049,0.0
0.0,0.0,0.0,25.183,0.0
0.0,0.0,0.0,24.521,0.0
0.0,0.0,0.0,23.955,0.0
0.0,0.0,0.0,23.441,0.0
0.0,0.0,0.0,23.149,0.0
0.0,0.0,0.0,22.857,0.0
0.0,0.0,0.0,22.63,0.0
0.0,0.0,0.0,22.484,0.0
0.0,0.0,0.0,22.439,0.0
0.0,0.0,0.0,22.295,0.0
0.013000000000000001,0.001,0.024,22.354,0.025
0.17200000000000001,0.097,0.096,23.5,0.193
0.395,0.331,0.1,25.417,0.43100000000000005
0.5720000000000001,0.545,0.10300000000000001,27.861,0.648
0.6940000000000001,0.71,0.107,29.991,0.817
0.762,0.8130000000000001,0.11,31.634,0.923
0.776,0.836,0.113,32.741,0.949
0.743,0.792,0.112,33.415,0.904
0.659,0.678,0.109,33.635,0.787
0.526,0.506,0.10300000000000001,33.362,0.609
0.34400000000000003,0.292,0.096,32.465,0.388
0.137,0.084,0.078,30.634,0.162
0.003,0.0,0.012,27.559,0.012
0.0,0.0,0.0,25.872,0.0
0.0,0.0,0.0,25.017,0.0
0.0,0.0,0.0,24.377,0.0
0.0,0.0,0.0,23.928,0.0
0.0,0.0,0.0,23.712,0.0
0.0,0.0,0.0,23.557,0.0
0.0,0.0,0.0,23.366,0.0
0.0,0.0,0.0,23.176,0.0
0.0,0.0,0.0,23.029,0.0
0.0,0.0,0.0,22.869,0.0
0.0,0.0,0.0,22.698,0.0
0.012,0.0,0.023,22.772,0.023
0.153,0.058,0.115,23.762,0.17300000000000001
0.376,0.281,0.13,25.516,0.41100000000000003
0.56,0.509,0.124,27.674,0.633
0.687,0.681,0.124,29.527,0.805
0.758,0.788,0.125,31.017,0.913
0.774,0.8170000000000001,0.126,32.086,0.9430000000000001
0.739,0.768,0.127,32.673,0.895
0.654,0.651,0.125,32.822,0.776
0.516,0.467,0.127,32.537,0.5940000000000001
0.313,0.209,0.14300000000000002,31.549,0.352
0.107,0.03,0.099,29.807,0.129
0.003,0.0,0.011,27.558,0.011
0.0,0.0,0.0,26.202,0.0
0.0,0.0,0.0,25.353,0.0
0.0,0.0,0.0,24.764,0.0
0.0,0.0,0.0,24.326,0.0
0.0,0.0,0.0,24.048,0.0
0.0,0.0,0.0,23.846,0.0
0.0,0.0,0.0,23.63,0.0
0.0,0.0,0.0,23.445,0.0
0.0,0.0,0.0,23.255,0.0
0.0,0.0,0.0,23.093,0.0
0.0,0.0,0.0,22.93,0.0
0.012,0.0,0.024,22.976,0.024
0.159,0.067,0.112,23.923000000000002,0.179
0.377,0.28500000000000003,0.127,25.411,0.41200000000000003
0.561,0.509,0.123,27.269,0.632
0.6880000000000001,0.679,0.125,28.932,0.804
0.756,0.778,0.128,30.287,0.906
0.771,0.801,0.132,31.157,0.933
0.732,0.742,0.137,31.61,0.879
0.647,0.622,0.139,31.704,0.761
0.47900000000000004,0.383,0.162,31.281,0.545
0.318,0.219,0.137,30.481,0.356
0.128,0.059000000000000004,0.093,28.942,0.152
0.003,0.0,0.012,26.639,0.012
0.0,0.0,0.0,25.276,0.0
0.0,0.0,0.0,24.475,0.0
0.0,0.0,0.0,23.949,0.0
0.0,0.0,0.0,23.697,0.0
0.0,0.0,0.0,23.534,0.0
0.0,0.0,0.0,23.337,0.0
0.0,0.0,0.0,23.168,0.0
0.0,0.0,0.0,23.047,0.0
0.0,0.0,0.0,22.923000000000002,0.0
0.0,0.0,0.0,22.755,0.0
0.0,0.0,0.0,22.537,0.0
0.013000000000000001,0.0,0.025,22.594,0.025
0.164,0.068,0.116,23.653,0.184
0.34400000000000003,0.201,0.17400000000000002,25.076,0.375
0.487,0.321,0.221,26.831,0.542
0.562,0.362,0.275,28.402,0.637
0.646,0.482,0.269,29.855,0.751
0.713,0.639,0.211,31.15,0.85
0.724,0.709,0.16,31.995,0.869
0.651,0.621,0.148,32.205,0.769
0.47200000000000003,0.35100000000000003,0.186,31.67,0.537
0.29,0.15,0.176,30.56,0.32599999999999996
0.11,0.029,0.10300000000000001,28.812,0.132
0.003,0.0,0.011,26.581,0.011
0.0,0.0,0.0,25.286,0.0
0.0,0.0,0.0,24.672,0.0
0.0,0.0,0.0,24.304,0.0
0.0,0.0,0.0,24.019,0.0
0.0,0.0,0.0,23.782,0.0
0.0,0.0,0.0,23.551,0.0
0.0,0.0,0.0,23.314,0.0
0.0,0.0,0.0,23.111,0.0
0.0,0.0,0.0,22.942,0.0
0.0,0.0,0.0,22.741,0.0
0.0,0.0,0.0,22.513,0.0
0.013000000000000001,0.0,0.024,22.682,0.024
0.165,0.078,0.107,23.919,0.185
0.387,0.307,0.116,25.655,0.423
0.5640000000000001,0.517,0.12,27.649,0.637
0.683,0.67,0.128,29.32,0.798
0.749,0.763,0.134,30.649,0.897
0.77,0.8,0.133,31.54,0.933
0.734,0.749,0.135,31.953,0.884
0.649,0.63,0.135,31.971,0.765
