electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,23.923000000000002,0.0
0.0,0.0,0.0,23.568,0.0
0.0,0.0,0.0,23.209,0.0
0.0,0.0,0.0,23.76,0.0
0.0,0.0,0.0,23.54,0.0
0.0,0.0,0.0,23.38,0.0
0.013000000000000001,0.001,0.024,23.697,0.025
0.157,0.066,0.112,25.518,0.178
0.377,0.293,0.124,27.491,0.417
0.55,0.499,0.127,29.563,0.626
0.683,0.686,0.123,31.391,0.809
0.737,0.754,0.138,32.599,0.892
0.744,0.752,0.153,33.24,0.905
0.682,0.639,0.178,33.229,0.817
0.635,0.601,0.15,33.048,0.751
0.47400000000000003,0.374,0.167,32.118,0.541
0.32,0.222,0.137,30.856,0.359
0.122,0.048,0.097,29.116,0.14500000000000002
0.003,0.0,0.011,27.337,0.011
0.0,0.0,0.0,26.265,0.0
0.0,0.0,0.0,25.623,0.0
0.0,0.0,0.0,25.135,0.0
0.0,0.0,0.0,24.749,0.0
0.0,0.0,0.0,24.56,0.0
0.0,0.0,0.0,24.441,0.0
0.0,0.0,0.0,24.267,0.0
0.0,0.0,0.0,24.12,0.0
0.0,0.0,0.0,23.977,0.0
0.0,0.0,0.0,23.813,0.0
0.0,0.0,0.0,23.651,0.0
0.011,0.0,0.022,23.884,0.022
0.148,0.053,0.116,25.586,0.169
0.366,0.27,0.134,27.505,0.404
0.555,0.512,0.121,29.669,0.633
0.687,0.7010000000000001,0.115,31.686,0.8160000000000001
0.749,0.791,0.121,33.108,0.912
0.761,0.807,0.128,33.888,0.935
0.725,0.753,0.13,34.182,0.883
0.649,0.651,0.123,33.997,0.774
0.517,0.48,0.11800000000000001,33.287,0.598
0.336,0.268,0.111,32.095,0.379
0.133,0.07200000000000001,0.08600000000000001,30.406,0.15800000000000003
0.003,0.0,0.012,28.377,0.012
0.0,0.0,0.0,26.956,0.0
0.0,0.0,0.0,26.08,0.0
0.0,0.0,0.0,25.422,0.0
0.0,0.0,0.0,24.866,0.0
0.0,0.0,0.0,24.353,0.0
0.0,0.0,0.0,23.929,0.0
0.0,0.0,0.0,23.564,0.0
0.0,0.0,0.0,23.306,0.0
0.0,0.0,0.0,23.218,0.0
0.0,0.0,0.0,23.242,0.0
0.0,0.0,0.0,23.327,0.0
