electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_total
0.0,0.0,0.0,24.355,0.0
0.0,0.0,0.0,24.053,0.0
0.0,0.0,0.0,23.831,0.0
0.0,0.0,0.0,22.274,0.0
0.0,0.0,0.0,22.095,0.0
0.0,0.0,0.0,21.933,0.0
0.013000000000000001,0.0,0.025,22.111,0.025
0.16,0.06,0.12,23.544,0.18
0.34,0.191,0.18,25.504,0.371
0.47800000000000004,0.30000000000000004,0.232,27.372,0.532
0.5640000000000001,0.357,0.28400000000000003,28.566,0.641
0.602,0.368,0.324,29.366,0.692
0.623,0.394,0.328,29.977,0.722
0.615,0.41400000000000003,0.299,30.389,0.7130000000000001
0.5640000000000001,0.395,0.253,30.527,0.648
0.47300000000000003,0.339,0.196,30.348,0.535
0.317,0.2,0.154,29.666,0.354
0.123,0.043000000000000003,0.10200000000000001,28.321,0.14500000000000002
0.003,0.0,0.012,26.329,0.012
0.0,0.0,0.0,25.307,0.0
0.0,0.0,0.0,24.769,0.0
0.0,0.0,0.0,24.291,0.0
0.0,0.0,0.0,23.884,0.0
0.0,0.0,0.0,23.547,0.0
0.0,0.0,0.0,23.241,0.0
0.0,0.0,0.0,22.927,0.0
0.0,0.0,0.0,22.646,0.0
0.0,0.0,0.0,22.391,0.0
0.0,0.0,0.0,22.157,0.0
0.0,0.0,0.0,21.946,0.0
0.013000000000000001,0.0,0.024,21.994,0.024
0.145,0.036000000000000004,0.129,23.066,0.165
0.303,0.111,0.219,24.909,0.33
0.426,0.17500000000000002,0.294,26.636,0.469
0.498,0.202,0.355,27.661,0.5569999999999999
0.557,0.244,0.388,28.409,0.632
0.585,0.28200000000000003,0.388,29.024,0.67
0.59,0.323,0.355,29.479,0.6779999999999999
0.528,0.28,0.32,29.598,0.6000000000000001
0.397,0.162,0.281,29.315,0.44300000000000006
0.26,0.083,0.20700000000000002,28.69,0.29000000000000004
0.101,0.018000000000000002,0.105,27.535,0.123
0.002,0.0,0.01,25.836,0.01
0.0,0.0,0.0,25.035,0.0
