,domestic,commercial,public
0,0,0,13.427
1,0,0,0.507
2,0,0,7.021
3,0,0,14.833
4,0,0,8.014999999999999
5,0,0,17.258
6,0,0,14.979
7,0,0,0.829
8,0,0,30.052
9,0,0,30.595000000000002
10,0,0,36.43
11,0,0,41.787
12,0,0,1.811
13,0,0,18.105
14,0,0,8.425
15,0,0,7.378
16,0,0,32.641000000000005
17,0,0,17.913999999999998
18,0,0,0.33399999999999996
19,0,0,26.7289333333333
20,0,0,6.268
21,0,0,7.41
22,0,0,6.838
23,0,0,14.221
24,0,0,2.4610000000000003
25,0,0,13.185
26,0,0,15.843
27,0,0,12.921
28,0,0,19.317
29,0,0,17.603
30,0,0,9.456000000000001
31,0,0,7.09
32,0,0,14.046
33,0,0,4.09
34,0,0,37.579
35,0,0,16.802999999999997
36,0,0,18.933
37,0,0,58.895
38,0,0,46.046
39,0,0,30.086000000000002
40,0,0,7.1659999999999995
41,0,0,49.651
42,0,0,19.824
43,0,0,13.641
44,0,0,6.887
45,0,0,7.577999999999999
46,0,0,8.324
47,0,0,48.7
48,0,0,0.719
49,0,0,7.122
50,0,0,13.743
51,0,0,6.9959999999999996
52,0,0,38.349000000000004
53,0,0,6.492999999999999
54,0,0,7.609
55,0,0,21.368000000000002
56,0,0,38.376
57,0,0,29.058
58,0,0,156.62699999999998
59,0,0,25.919999999999998
60,0,0,18.305
61,0,0,12.526
62,0,0,19.676
63,0,0,48.678
64,0,0,19.198
65,0,0,19.156
66,0,0,20.144
67,0,0,24.151
68,0,0,25.605
69,0,0,1.176
70,0,0,6.1419999999999995
71,0,0,20.102999999999998
72,0,0,0.633
73,0,0,35.539
74,0,0,13.635
75,0,0,1.479
76,0,0,7.729
77,0,0,6.998
78,0,0,13.360000000000001
79,0,0,45.725
80,0,0,13.049
81,0,0,20.756
82,0,0,176.16299999999998
83,0,0,104.91300000000001
84,0,0,71.389
85,0,0,19.014
86,0,0,20.219
87,0,0,25.488
88,0,0,28.002
89,0,0,24.837
90,0,0,20.197
91,0,0,25.149
92,0,0,6.365
93,0,0,46.667
94,0,0,0.838
95,0,0,12.595
96,0,0,7.208
97,0,0,19.689999999999998
98,0,0,40.785000000000004
99,0,0,26.879
100,0,0,6.466
101,0,0,13.237
102,0,0,7.764
103,0,0,43.265
104,0,0,7.369
105,0,0,75.747
106,0,0,182.51600000000002
107,0,0,257.70500000000004
108,0,0,70.896
109,0,0,36.339999999999996
110,0,0,31.419999999999998
111,0,0,28.76
112,0,0,42.164
113,0,0,6.609
114,0,0,17.54
115,0,0,24.971
116,0,0,32.660000000000004
117,0,0,23.167
118,0,0,16.176
119,0,0,7.669
120,0,0,11.901
121,0,0,24.965999999999998
122,0,0,6.986
123,0,0,19.133
124,0,0,3.87
125,0,0,30.988000000000003
126,0,0,26.110000000000003
127,0,0,15.336
128,0,0,12.744
129,0,0,30.47
130,0,0,30.741999999999997
131,0,0,139.687
132,0,0,35.324
133,0,0,26.874
134,0,0,25.467
135,0,0,50.927
136,0,0,31.251
137,0,0,1.011
138,0,0,3.9360000000000004
139,0,0,7.0600000000000005
140,0,0,36.294
141,0,0,19.718
142,0,0,12.213
143,0,0,13.774
144,0,0,13.752
145,0,0,26.381999999999998
146,0,0,16.787
147,0,0,13.155
148,0,0,7.417
149,0,0,18.35
150,0,0,30.406
151,0,0,7.296
152,0,0,1.8699999999999999
153,0,0,13.717
154,0,0,9.259
155,0,0,26.99
156,0,0,47.721
157,0,0,6.494
158,0,0,13.914
159,0,0,27.276000000000003
160,0,0,31.474000000000004
161,0,0,33.138
162,0,0,17.733999999999998
163,0,0,14.487
164,0,0,13.314
165,0,0,27.061999999999998
166,0,0,19.811
167,0,0,8.024999999999999
168,0,0,13.296000000000001
169,0,0,19.849999999999998
170,0,0,17.555
171,0,0,13.545
172,0,0,14.296
173,0,0,13.742
174,0,0,14.713000000000001
175,0,0,44.669
176,0,0,14.481000000000002
177,0,0,43.126999999999995
178,0,0,32.403
179,0,0,0.5479999999999999
180,0,0,24.727
181,0,0,20.115000000000002
182,0,0,13.658
183,0,0,1.371
184,0,0,13.821
185,0,0,33.734
186,0,0,10.267999999999999
187,0,0,6.691
188,0,0,22.058999999999997
189,0,0,35.801
190,0,0,18.315
191,0,0,14.234
192,0,0,11.431000000000001
193,0,0,1.2249999999999999
194,0,0,7.31
195,0,0,7.746
196,0,0,17.262
197,0,0,7.104
198,0,0,7.901
199,0,0,8.604000000000001
200,0,0,31.456
201,0,0,26.148
202,0,0,8.449
203,0,0,2.055
204,0,0,7.594
205,0,0,26.849999999999998
206,0,0,18.514
207,0,0,13.472
208,0,0,6.742
209,0,0,7.715
210,0,0,44.941
211,0,0,18.535
212,0,0,7.021
213,0,0,19.989
214,0,0,1.888
215,0,0,13.119
216,0,0,4.358
217,0,0,8.151
218,0,0,1.6039999999999999
219,0,0,6.923
220,0,0,13.851
221,0,0,7.378
222,0,0,6.841
223,0,0,19.091
224,0,0,9.733
225,0,0,7.307
226,0,0,6.863
227,0,0,20.199
228,0,0,7.561
229,0,0,14.498000000000001
230,0,0,3.28
231,0,0,38.709
232,0,0,1.863
233,0,0,21.236
234,0,0,20.681
235,0,0,16.337
236,0,0,19.341
237,0,0,5.388999999999999
238,0,0,2.843
239,0,0,5.562
240,0,0,24.779
241,0,0,15.692000000000002
242,0,0,14.937000000000001
243,0,0,7.235
244,0,0,14.146
245,0,0,36.713
246,0,0,19.631
247,0,0,13.703999999999999
248,0,0,16.806
249,0,0,9.108
250,0,0,13.118
251,0,0,44.134
252,0,0,14.355
253,0,0,0.628
254,0,0,23.491000000000003
255,0,0,14.335
256,0,0,33.075
257,0,0,7.409
258,0,0,7.95
259,0,0,7.097
260,0,0,13.378
261,0,0,17.840000000000003
262,0,0,7.313
263,0,0,4.867
264,0,0,13.452
265,0,0,20.197
266,0,0,21.349
267,0,0,7.044
268,0,0,7.072
269,0,0,7.284
270,0,0,7.738
271,0,0,23.796999999999997
272,0,0,8.207
273,0,0,8.953
274,0,0,9.613999999999999
275,0,0,14.031
276,0,0,26.501
277,0,0,16.672
278,0,0,15.053
279,0,0,13.618
280,0,0,8.859
281,0,0,12.485
282,0,0,20.031
283,0,0,1.001
284,0,0,7.335999999999999
285,0,0,16.296000000000003
286,0,0,6.725
287,0,0,7.155
288,0,0,14.02
289,0,0,3.1159999999999997
290,0,0,14.540000000000001
291,0,0,24.401
292,0,0,13.959
293,0,0,1.606
294,0,0,0.803
295,0,0,8.042
296,0,0,8.116
297,0,0,39.304
298,0,0,15.010000000000002
299,0,0,13.423
300,0,0,7.894
301,0,0,0.717
302,0,0,37.484
303,0,0,20.996000000000002
304,0,0,0.795
305,0,0,11.057
306,0,0,19.296
307,0,0,16.892
308,0,0,19.743
309,0,0,0.675
310,0,0,24.795
311,0,0,12.387
312,0,0,7.465
313,0,0,8.057
314,0,0,7.471
315,0,0,27.525000000000002
316,0,0,13.459
317,0,0,14.172
318,0,0,25.873
319,0,0,8.384
320,0,0,1.7619999999999998
321,0,0,28.032
322,0,0,27.991
323,0,0,0.714
324,0,0,15.314
325,0,0,17.138
326,0,0,30.095
327,0,0,8.381
328,0,0,6.813
329,0,0,1.1620000000000001
330,0,0,19.307000000000002
331,0,0,44.911
332,0,0,13.365
333,0,0,7.24
334,0,0,13.859
335,0,0,31.277
336,0,0,7.298
337,0,0,13.435
338,0,0,7.2909999999999995
339,0,0,17.468999999999998
340,0,0,42.449
341,0,0,8.029
342,0,0,14.065
343,0,0,7.6290000000000004
344,0,0,8.741
345,0,0,25.989
346,0,0,22.125
347,0,0,0.9269999999999999
348,0,0,10.147
349,0,0,14.073
350,0,0,29.241
351,0,0,13.938
352,0,0,10.338999999999999
353,0,0,4.479
354,0,0,44.768
355,0,0,25.407
356,0,0,8.584
357,0,0,16.310000000000002
358,0,0,8.951
359,0,0,31.796
360,0,0,1.2069999999999999
361,0,0,1.436
362,0,0,1.0790000000000002
363,0,0,6.647
364,0,0,38.771
365,0,0,1.435
366,0,0,16.198
367,0,0,7.981
368,0,0,13.606
369,0,0,20.323999999999998
370,0,0,19.977999999999998
371,0,0,13.107000000000001
372,0,0,12.892000000000001
373,0,0,18.424
